,Song,Artist,Lyricist,Composer,Lyric
10,可能性 (prod.Masayoshi Iimori),"
Official髭男dism",藤原聡,藤原聡,可能性 あとどれくらい残っている？ つぶして Ah 計算したくなる心 年の瀬 積み上がりゆくファイルの山 崩して さあ 言葉を市松模様にして Uh Ah Uh Ah 可能性 何度でも頭でチャージして 探せ Ah 僕も君も頷ける言葉 年明け 邪魔をするプライド風の枷 外して さあ センスは後ろから付いてくる Uh Ah Uh Ah 可能性 その先に僕は何を見る？ 赴いて さあ 確かめたら帰ろうか 帰ろうか
11,黄色い車,"
Official髭男dism",藤原聡,藤原聡,「行ってきます」 この人生でもう何度口にしたのだろう 「いってらっしゃい」と言われるのも 今日で最後になってしまうんだな 妙に片付いた僕の部屋 もの置きになんかしないでね 窓から見える大山も ドアを閉めてさようなら 旅立ちの音が窓の向こうから呼んでる エンジンのくせしてバラードみたいに切なくて 困ってしまうよ きっとこれから楽しい事たくさんあるよ 大して用がなくても電話して たまには愚痴って笑おうよ 遠くに行くけど一度も忘れたりしないよ 辛くてもラララ歌って どうか元気でまた会えますように 庭の端っこでいつだって出迎えてくれた広葉樹の 花が咲くのは見られないまま 出て行くことになってしまった 夕日と君に背を向けて 僕の未来は動きだす バックミラーに映る街 目の奥に焼き付けた 色んな景色を見せてくれて嬉しかったよ 今度は僕が見せる番だから行ってくるんだよ 期待していてよ きっとこれから楽しい事たくさんあるよ 大して用がなくても電話して たまには愚痴って笑おうよ 素敵な思い出を今まで本当にありがとう 遠くからでも届くように 大きな声で歌うよ ラララ 辛くてもラララ歌って どうかいつまでも元気で
12,Cry Baby,"
Official髭男dism",藤原聡,藤原聡,胸ぐらを掴まれて 強烈なパンチを食らってよろけて 肩を並べうずくまった 予報通りの雨にお前はにやけて 「傷口が綺麗になる」なんて嘘をつく いつも口喧嘩さえうまく出来ないくせして 冴えない冗談言うなよ あまりのつまらなさに目が潤んだ 何度も青アザだらけで涙を 流して 流して 不安定な心を肩に預け合いながら 腐り切ったバッドエンドに抗う なぜだろう 喜びよりも心地よい痛み ずっしりと響いて 濡れた服に舌打ちしながら 腫れ上がった顔を見合って笑う 土砂降りの夜に 誓ったリベンジ 胸ぐらを掴み返して 反撃のパンチを繰り出すくらいじゃなきゃ お前の隣には立てないから 相手が何であれ日和らない 何度伸されても諦めない 忘れるな忘れるなと言い聞かせ続けたのに 傘はいらないから言葉を一つくれないか 微温い優しさではなく 弱音に侵された胸の奥を抉るような言葉を 何度も青アザだらけで涙を 流して 流して 不安定な心を肩に預け合いながら 腐り切ったバッドエンドに抗う なぜだろう 喜びよりも心地よい痛み ずっしりと響いて 濡れた服に舌打ちしながら 腫れ上がった顔を見合って笑う 土砂降りの夜に 囚われの日々に 問いかけるように 光った瞳の中で 誓ったリベンジ
13,Clap Clap,"
Official髭男dism",藤原聡,藤原聡,手を挙げてclap clap マイナス思考にclap clap もう終わりにしようよ 人生のピークなんてclap clap 決めつけないでほらclap clap まだまだこれからでしょう？ 躓いて来た石ころを 拾ってばかりじゃ すぐ持ちきれなくなるでしょう？ その手を開いて ここに置いて行こう しぶといトラウマも全部 払おう clap clap clap 手を叩け！ 憂鬱を追い出せ！ 「報われない」なんてさ 立ち止まってなんかいないで clap clap clap 目を覚ませ！ 退屈を抜け出せ！ すばらしい世界さ 目を開いてちゃんと見つめて 手を挙げてclap clap 劣等感にもclap clap もう終わりにしようよ 完璧主義者もclap clap 自分の足跡にclap clap まだまだこれからでしょう？ 「このままじゃ駄目だ！」と 探し続けよう 理想の自分に勝てなくてもいいから clap clap clap 手を叩け！ 憂鬱を追い出せ！ 「報われない」なんてさ 立ち止まってなんかいないで clap clap clap 目を覚ませ！ 退屈を抜け出せ！ 周りの音に甘えず鳴らせ！ clap clap clap 手を叩け！ 憂鬱を追い出せ！ 「報われない」なんてさ 立ち止まってなんかいないで clap clap clap 目を覚ませ！ 退屈を抜け出せ！ いつでも側で こうしてくれる 君が居るから 胸を張っていられるんだ clap clap clap 手を叩け！ 憂鬱を追い出せ！
14,恋の去り際,"
Official髭男dism",藤原聡,藤原聡,思い悩み 真夜中に飛び出した 冷たい風に吹かれながら点滅信号を見上げた 耳を澄ましても 君の声は聞こえない 車から漏れたヒップホップがサイレンみたいに過ぎてく もう忘れたいんだ あの瞬間 真っ白な光に 照らし出された ねえ あの時 君はどんな思いで傍にいたの あんなに好きだと言い合って 頬をくっつけ笑って撮った写真にも こっそり写り込んでいた 悲しい恋の去り際 君から貰った幸せの全てが 目から心から音も無く消えた まだ信じられないまま 遠くでぼやけた赤黄色の光 思い出だらけのこの街は眩しすぎて目を閉じた 認めたくないんだ 辛いんだ 報われることのない脇役のように ただ傷つくこと以外に何一つ出来ずに 壊れてしまった最愛の毎日は 欠片が刺さって本当に痛かった もう二度と戻らない 終わりなんだと知った 貰った手紙は読み返せないくせに 大事にしまって捨てられないまま いつかは忘れられたら あんなに好きだと言い合って 頬をくっつけ笑って撮った写真にも こっそり映り込んでいた 悲しい恋の去り際 君から貰った幸せをいつかは 全部消して忘れて それ以上の幸せをきっと見つけるから
15,恋の前ならえ,"
Official髭男dism",藤原聡,藤原聡,2人の見えない明日に向かって小さく前ならえして 背についた手小さい手離さないでどこまでも行こう 何気ない日差しと熱くなったアスファルト重なった一つ足音 「私後ろがいい」とルール違反の笑顔意味もなく行進しよう 通りすがりの鳥の小馬鹿にした鳴き声を号令にワン、ツーで進もう 遠くでなったクラクション２人きりのパレードひっついて歩こう 憂い悩みはじめたら 余計によそ見はダメ 僕の背中について来て 落とした西日が 2人の影 嬉しそうさ ワン、ツー、スリーで 2人の見えない明日に向かって小さく前ならえして 「あなたの背、小さいね」そう言ってからかってる 君のことをいつまでどこへでも引っ張って連れてってやろう そうしたいんだ振り向いて抱きしめてって歩いて行こう うしろから続く君をいつまでも引っ張るとずっと幸せにすると 言い張った当の僕のせいで君は泣き顔回れ右してごめんよ 憂い悩みはじめたら 余計によそ見はダメ 僕の背中について来て 落とした西日が2人の影嬉しそうさ ワン、ツー、スリーで 二人の見えない明日に向かって小さく前ならえして 「あなたの背、小さいね」そう言ってからかってる 君のことをいつまでどこへでも引っ張って連れてってやろう そうしたいんだ振り向いて抱きしめてって歩いて行こう 振り向いて抱きしめて2人で小さく前ならえ 振り向いて抱きしめてって歩いて行こう 振り向いて2人で小さく前ならえ
16,コーヒーとシロップ,"
Official髭男dism",藤原聡,藤原聡,「今会いたいな。嫌なことあったから」 そう言って僕は真夜中 君を起こした 寒い夜だった ため息は白くなった カップに注いだコーヒーは憂いを映した 例えば 何十年先に偉くなれたなら そしたら これでよかったと笑えるんだろうか？ 例えば 明日僕が会社を休んだなら そしたら 「代わりはいるさ」と笑い出すのか？ 嫌なこと全部飲み干して その場をただただやり過ごして カップの底見つめ ふがいなさのシロップを落として とにかく全部飲み干して いつかは全部吐き出して それで笑って、歌っていられたらな 朝が嫌になった テレビも嫌になった いつも時間に数字に 追われる毎日 不思議に思った 君は平気なんだろうか？ 笑顔の裏に隠した 言葉はなんだ？ 例えば 何十年先に偉くなれたなら そしたら 僕もあんな風に威張りだすんだろうか？ 例えば 君が明日どこかへ逃げ出したなら そしたら 「誰でもいいさ」と笑い出すのか？ 嫌なこと全部飲み干して その場をただただやり過ごして すっかり甘くなって 苦さも感じなくなってしまったな まだまだ全部飲み干して いつかは全部吐き出して それで笑って、歌っていられたらな 間違えたから謝るんだ それくらい簡単ならば 笑って明日を待てるのに まだ 「出来ないから」と攻められてほら このカップのふちで僕は 今も飛び込む時をそっと待っている 堪えて堪えて高いところから吐き出す時を 嫌なこと全部飲み干して その場をただただやり過ごして カップの底見つめ ふがいなさのシロップを落として とにかく全部飲み干して いつかは全部吐き出して それで笑って歌っていられたらな
17,最後の恋煩い,"
Official髭男dism",藤原聡,藤原聡,最後の恋煩いを始めよう 何度も「これが最後」って言いあおう 目を閉じたって 見落とせないだろう 日々の呼吸が乱れだす瞬間 まあいっかなんて放っておいたら 真っ逆さまジ・エンド それだけは回避しなくちゃな 特大の罵声も 受け取るからいっそ いい人なんてやめちゃえよ 生前贈与の冊子の表紙を飾るような年頃になっても 全てを語らいあう2人でいたい 最後の恋煩いを始めよう 「うんざりだよ これだからもう！」 って言いながらも 笑みがこぼれる 何度も「これが最後」って言い合おう 最後の意味がすり減ってゆくこと 幸せの意味みたいに 思えた 僕ら Uh 慣れたふりで やり過ごせるほど タフな心なんてない 一切合切 堪え続けた後で 勝手にオーバーヒート それは理不尽すぎるなあ 断腸の思いを投げ合うのはきっと 僕らだけが持ち合わせた専売特許 とは言っても常識の範囲を超えてしまいそうだと 頭を両手で抱えて Uh！！！！ 最後の恋煩いを始めよう 「似たようなこと 前あったよもう！」って言いながらも どこか不可解で 今夜も儚い迷い星に問う 最後の意味が増してきて 眠れない 夢の波間に残されて立ち尽くしている 突然に一瞬だけ光って 消える綺麗な 思い出より やんちゃな終身派 しょうもない事でも ご愛嬌 最後の恋煩いを始めよう 「うんざりだよ これだからもう！」て言いながらも 笑みがこぼれる 何度も「これが最後」って言い合おう 最後の意味がすり減ってゆくこと 幸せの意味みたいに 思えた 僕ら 大丈夫だな Uh
18,されど日々は,"
Official髭男dism",藤原聡,藤原聡,昨日から続く両足の痛みを笑ってられるのは 壊れて元通りになることを知ってるから 欠かさず持っていた小さなガラスを割ってしまっても 不機嫌になりながら代わりを頼めばいいだけなんだ これから先失うものばかり増えて行くんだろう 体の軋んだその音さえ愛していけたら されど日々は今日も僕をまたひとつ疲れさせて 生きてく意味 愛の形 少しずつ壊していく 心が食べきれずに残した不安はいつの間にか 膨れて希望も何もかも飲み込んでしまってた Ah これから先悲しい事ばかり増えていくとしても 感情のネジは錆び付いてて涙も流れない だけど僕はまだ少しだけ時計に抗って生きてる されど日々は今日も僕を またひとつ疲れさせて 生きてく意味 愛の形 少しずつ壊していく
19,始発が導く幸福論,"
Official髭男dism",藤原聡,藤原聡,夜明け並に冷たい風が冴え渡った 腰掛けたベンチかすめる明け方のプラットフォーム 長いことここにいたようにもとれる影は 実は風前の灯火と 二人は知っていた 数分もすれば暗がりから出てくるあいつは鉛の塊 鋭いスピードでやって来る そうやって始発が君をさらってく 何気なく肩に力入れ まあいっか…またいつか… 人前ではそう言い切れるのに 幸せって思いがあるから 心はそれに酔いしれていたから 素直じゃない僕をなんとか丸め込んだ 季節は巡って 薄着で出歩くころ 同じようにして訪れる明け方のプラットフォーム またあいつが仰々しい音立ててやってきた 君は慣れた素振りで軽々腰をあげたんだ 繰り返していれば 徐々に僕もすらり言えるはずだったんだ 「またね」遮るようにして閉まるドア またもや始発が君をさらってく 泣かないって決めてたはずなのに 見送った 手を振った なんと情けない顔を伏せた 幸せって思い出なんかより 君をあと一度だけぎゅっとしときゃ良かったな 振り返ればトンネルに消えていった アーティスティックに切り取られた思い出は 今や気休め以下になっていた 諦め悪かった僕もついに愛想を尽かし 一足遅れの後悔だけがそっと寄り添った いつもそうなんだ懲りないんだ いなくなってから追いかけるんだ ぎゅっとしたかった相手は 始発が連れてった そんなもんなんだ この涙が幸せって証と思えばまだ 頭の悪い僕でさえ とりあえず落ち着くかな？ そう思う努力をしてるんだけど まだまだだめなんだ まだまだだめなんだ
20,Shower,"
Official髭男dism",藤原聡,藤原聡,曇った窓に指をはしらせて 雑な似顔絵を描き合った思い出などない 似ても似つかないとケチをつけ 消してもちゃんと残った名画を笑えただろうにな 困ったことに月日は流れて 周りを取り巻く環境は随分と大人びた 駄菓子やテレビゲームなんてなくても 生きられるような人になんてそうなれるはずないのに 春の夜風の冷たさのどさくさに紛れて 肩が触れてからのことを鮮明に覚えている まるでシャワーのように幸せを浴びせ合ってた あの頃はどうだった？ 今は良くも悪くも落ち着きってものを備えながらここまで来たけど シャワーの後にバスタブの中で立ち上る湯気のようにほら いつだって僕らはお互いの顔を赤らめることが出来るはずなんだ そう信じてやまない 曇った窓を晴らし走る車 電車に揺られた二人の背中を追い越した 昔住んでた部屋の前をうっかり通った時に灯った電気にスピードを落とした 6畳のワンルーム でも壁はそこそこ厚く 近くに手頃なスーパーがあって買い物に困らず コンビニだけは遠く 違う、駅もやっぱり遠く 帰り道に始まる夕飯のおかずウォーズ あまりにもマジックアワーと呼ぶことは容易かったし 多分正しいのかな だけど過去のままごとと比類ないくらいの幸せが今も降り注いでる シャワーのように垂れ流す季節と衰えていく様の中 どうにか僕らは年甲斐ってものとそれなりに上手く付き合っていられてるから 冷めやることを知らない 写真を撮ることもなくなって 名前を呼ぶことも減っちまって あまつさえ目を見て話すことさえ不可能になって マルチタスクな家事と怒りやすくなった僕に 君はマスクの裏で分かりやすくため息ついた そんな未来さえ憂いてた 僕たちはどうやら そんな日々に辿り着くには子供じみすぎていた あの頃のシャワーを今でも浴びせよう ふやけるくらいが多分ちょうど良いや いつか肌や髪の毛の曲がり角さえも笑いに変えながら曲がればいい シャワーの後にバスタブの中で立ち上る湯気のようにほら いつだって僕らはお互いの顔を赤らめることができるはずなんだ そう信じてやまない 蛇口が開き今日も 笑みがこぼれる 曇った窓に指をはしらせて 雑な似顔絵を描き合った思い出などなくても 駄菓子やテレビゲームに囲まれ 変わらないままで 変わったままで 暮らしていこうよ
21,宿命,"
Official髭男dism",藤原聡,藤原聡,心臓からあふれ出した声で 歌うメロディ 振り向いた未来 君から溢れだした声と 合わさって響いた 群青の空の下 夢じゃない 夢じゃない 涙の足跡 嘘じゃない 嘘じゃない 泥だらけの笑顔 夢じゃない 夢じゃない 肩を組んで叫びたい 僕らの想い 届け！ 奇跡じゃなくていい 美しくなくていい 生き甲斐ってやつが光り輝くから 切れないバッテリー 魂の限り 宿命ってやつを燃やして 暴れ出すだけなんだ 沈黙が続いたイヤフォン 自分の弱さに遠ざかってく未来 「大丈夫」や「頑張れ」って歌詞に 苛立ってしまった そんな夜もあった 夢じゃない 夢じゃない あの日の悔しさと 忘れない 忘れない 掌の爪痕 無駄じゃない 無駄じゃない それも全て讃えたい もうあと少し 願いの熱さに 汗まみれになったり 期待背負って立って 重さに臆病になるけど 僕らの背番号 それは背中じゃなく 瞳の奥のアンサー 重なって 照らしあってくFOREVER 緊張から不安が芽生えて 根を張るみたいに 僕らを支配する そんなものに負けてたまるかと 今 宿命ってやつを燃やして 暴れ出す 届け！ 奇跡じゃなくていい 美しくなくていい 生き甲斐ってやつが光り輝くから 切れないバッテリー 魂の限り 宿命ってやつを燃やして 暴れ出すだけなんだ ただ宿命ってやつをかざして 立ち向かうだけなんだ
22,Sweet Tweet,"
Official髭男dism",藤原聡,藤原聡,愛する君の声がどんな歌より聴きたくなった それだけなんだよ 話すことも大して決めちゃないんだよ 恋するだけの僕の相手をちょっとだけしてほしいんだ 震える指でダイヤルする夜はスロー再生で 少しかすれた低くも高くもない普通のトーンで 笑うときだけいつもの声より二音半あがる 君の口癖や適当な相槌さえも記憶のど真ん中に 色濃く焼き付いたんだ 愛する君の声がどんな歌より聴きたくなった なにを話しても心はフワッと宙に浮いたまま 本当はもっとちゃんと気の利いたことも言いたいんだ でも難しくて黙ったまんま見上げた秋の星空 遠く離れた君の街から僕に声が届いた 今すぐ会いに行けないことを切なく感じた 気づけば三時間！自然と続いてしまう会話 一瞬で白んだ空 じゃあねと眠りについた 愛する君の声が 恋するだけの僕は 愛する君の声がどんな歌より素敵なんだ 聴けば心が踊りだす なんてステキな恋なんだ！ 愛する君の声はメロディ 恋する僕刻むメモリー 愛する君の声はメロディ 恋する僕刻むメモリー
