,Song,Artist,Lyricist,Composer,Lyric
11,The last rain,"
Uru",Uru,Uru,"Please, just say you love me again これが最後の願い 私を抱きしめて everynight, everywhere, I'm thinking of you… 遠く離れていく 愛しい記憶の中へ And our love shines forever, and I dream of you I just wanna say, I wish I would have met you earlier もう会えなくても もう言えなくても 祈っている この想いは in the rain The silent nights remind me of you あなたに触れる度に 気付かぬふりをした everynight, everywhere, I'm wishing for you… 遠く離れていく 二人離れていく And our love shines forever, and I dream of you I just wanna say, I wish I would have met you earlier どうかそのままで 振り返らないで 声にならない この想いは in the rain 私にはあなたを包むことができなかった この涙を優しさに変えて これで最後の さよなら And our love shines forever, and I dream of you I just wanna say, I wish I would have met you earlier もう会えなくても もう言えなくても 祈っている この想いは And our love shines forever, and I dream of you I just wanna say, I wish I would have met you earlier もう会えなくても あなたを愛した この想いは忘れない the last rain"
12,しあわせの詩,"
Uru",Uru,lotta,気がつくとまた目が覚めて 初めに見るいつもの天井 今日はどんな服を着て 何を食べようか 気がつくとまた目を閉じて 最後に見るいつもの天井 明日は何をして 何を思うだろう 歩けば足音が心地良くて 疲れた体が心地良くて 瞬きするように小さな事だけど それが幸せ 誰かの言葉が温かくて あなたの笑顔が温かくて 一つ一つ喜びが積もっていく これが一番の幸せ うまくいかない事もある 何でいつもこうなるんだろう こぼれたため息が すぐに跳ね返る 帰り道北風が冷たくて 変だな、頬がやけに冷たくて 逃げ出したい日もあるけど 心細い夜は尚更 灯した明かりが温かくて もたれた背中が温かくて きっとこんな夜も大事なもの 確かめるためにあるんだろう 歩けば足音が心地良くて 疲れた体が心地良くて 瞬きするように小さな事だけど 誰かの言葉が温かくて あなたの笑顔が温かくて 一つ一つ喜びが積もっていく これが一番の幸せ
13,Scenery,"
Uru",Uru,Uru,光のない道を 手を繋ぎ歩いた 選ばなければいけない 別離(いたみ)もあったけど ねぇだけど 気付いたんだ 私はここにいて 一人で泣いてた 少女はもういないと 会いに行くよ どこまででも 君が呼ぶなら ほんの小さな願いさえ 儚く消えてしまう世界でも 離さないよ どんな日々も 明日に変えて 望んでいたその先に 君と見たかった景色があると 信じてるから 塗りつぶしてもまた 浮かんでくる傷痕 隠そうとする手が 消えてしまいそうで 体を 寄せ合い 感じる温度は 雨の日も二人を 確かに強くさせるよ 変わらないよ そばにいたい そう思うのは 花が咲くようなその笑顔と 君が信じ続けている明日を 守りたいから その心は それはそれは綺麗な心だった 溜まり水が跳ねたって 涙を流す度に 透明に変わる 会いに行くよ どこまででも 君が呼ぶなら ほんの小さな願いさえ 儚く消えてしまう世界でも 離さないよ どんな日々も 光に変えて 歩いていくその先に 君と見たかった景色があると 信じてるから
14,すなお,"
Uru",Uru,Uru,茜色に染まった この街は余計に綺麗で 心の中にしまってた 弱虫が動き出しそうだよ 足を止めず歩く この道はやたらと長くて 心に決めたあの思いさえも 消えてしまいそうで怖くなるよ おぼろげな顔が映りこんだ 何一つ見えて来ないけれど “悪いことばかりではなかった”と それくらいで十分だよね 明日私が泣いていたとしたら 「そんな日もあるよ」と今ここで言っておこう 浮かび上がってはまた薄れていく そんな儚いものだったとしても 躓いて転んだ その拍子に声をあげて泣いた 我慢する事なんて 昔から得意だったはずなのに 放り投げた強気な言葉たちが この姿に舞い戻ってきて 痛いくらいにこだましている もう一度私を奮い立たせるよ 明日私が今日誓った事を 簡単に破ってしまった時は 何でダメなんだろう どうしてできないんだろうって 自分を責めるんだろうな でもまた同じ事を誓うんだろうな それが私なんだろうな すなおに泣いて すなおに笑って すなおにはしゃいで すなおに羨んで すなおに怒って すなおに挫けて そうやって 思うまま感じるまま 明日私が笑っていたとしたら 「嬉しいね」「良かったね」って今ここで言っておこう 泣いて笑って 笑って泣いてまた笑って それくらいでちょうどいいや
15,space in the space,"
Uru",Uru,Uru,例えば誰かの膝の上で 魔法の薬を飲まされたって 夢の続きを見るだけ ありもしないことは起きないんだって 目覚めた時の虚しさを 君はもう知ってるでしょう？ そんなことより僕と宇宙を見ようよ 全て忘れてしまうほど 壊れてしまうほど 君が君じゃなくなるほど身を委ねて さぁ始めよう space in the space 君の中に この宇宙を浮かべてよ space in the space 君の中に この宇宙を拡げてよ 例えばあれが無くても どれが無くてもきっと気付かなくて でも君がいなくなってしまう音には なんて敏感なんだ 似た者同士と言わせて リアルな世界が生き辛くって もっと自由に 吐き出したいものが溢れているんだ 本能のままに揺れ合って 理性はとっくに失って 君が望む最後にだって勝ってあげるよ 何度でも space in the space 僕の中に その宇宙を浮かべてよ space in the space 僕の中に その宇宙を教えてよ space in the space 気が変わる前に 二人の夜を溶かそうよ 本能のままに揺れ合って 理性はとっくに失って 君が望む最後にだって勝ってあげるよ 何度でも space in the space 君の中に この宇宙を浮かべてよ space in the space 君の中に この宇宙を拡げてよ space in the space 君の奥に 僕の宇宙を届けるよ
16,追憶のふたり,"
Uru",Uru,Uru,気付いていた 優しい嘘 千切れるように遠ざかる 消えていく追憶のふたり どんな風に生きていたの 歩き疲れたその足で 幽かな灯をともしては一人 泣いていたの 伝えたかったはずの言葉は 喉の奥 するりするりと 通り過ぎては音を失くして 涙に代わっていく あなたの事を想う度に 幸せであるよう願っていたよ もしも叶うのなら 最後に一度だけでいい 抱きしめて欲しかった どんな夜を 過ごしていたの 夢から覚めた後でも その続きを見るように一人 震えていたの 手を繋いでは その輪郭を なぞるように確かめ合ったね 結んだ糸を 解いてくように 涙が溢れていくだけ あなたに恋い焦がれ あなたを愛した 確かな時間があったから どんな運命だって 許せてきたでしょう なのにこんなに胸が苦しいのは 私の中にまだあなたがいて いつかまた会える日を待ってたから たった一度でも心通わせた日々を 二人を あなたの事を想う度に 幸せであるよう願っていたよ もう会えないとしても あなたと同じ時間を 明日を 生きていくよ
17,ドライフラワー,"
Uru",優里,優里,多分、私じゃなくていいね 余裕のない二人だったし 気付けば喧嘩ばっかりしてさ ごめんね ずっと話そうと思ってた きっと私たち合わないね 二人きりしかいない部屋でさ 貴方ばかり話していたよね もしいつか何処かで会えたら 今日の事を笑ってくれるかな 理由もちゃんと話せないけれど 貴方が眠った後に泣くのは嫌 声も顔も不器用なとこも 全部全部 嫌いじゃないの ドライフラワーみたい 君との日々もきっときっときっときっと 色褪せる 多分、君じゃなくてよかった もう泣かされることもないし 「私ばかり」なんて言葉も なくなった あんなに悲しい別れでも 時間がたてば忘れてく 新しい人と並ぶ君は ちゃんとうまくやれているのかな もう顔も見たくないからさ 変に連絡してこないでほしい 都合がいいのは変わってないんだね でも無視できずにまた少し返事 声も顔も不器用なとこも 多分今も 嫌いじゃないの ドライフラワーみたく 時間が経てば きっときっときっときっと色褪せる 月灯りに魔物が揺れる きっと私もどうかしてる 暗闇に色彩が浮かぶ 赤黄藍色が胸の奥 ずっと貴方の名前を呼ぶ 好きという気持ち また香る 声も顔も不器用なとこも 全部全部 大嫌いだよ まだ枯れない花を 君に添えてさ ずっとずっとずっとずっと 抱えてよ
18,Don't be afraid,"
Uru",Hidenori,Hidenori,"Don't be afraid, baby it's alright. Sing to be happy and free your life. Can you hear me？ That's alright, baby now you can shine in your life. 心のドア開けて 僕に見せて欲しい 君の悩みは全部 溶かしてしまうよ Don't be afraid, baby it's alright. Sing to be happy and free your life. Can you hear me？ That's alright, baby now you can shine in your life. 君が傍にいれば もう何も怖くない いつの日もこうやって そっと手を繋いでいよう Don't be afraid, baby it's alright. Sing to be happy and free your life. Can you hear me？ That's alright, baby now you can shine in your life. Don't be afraid, baby it's alright. Sing to be happy and free your life. Can you hear me？ That's alright, baby now you can shine in your life. Don't be afraid, baby it's alright. Sing to be happy and free your life. Can you hear me？ That's alright, baby now you can shine in your life."
19,鈍色の日,"
Uru",Uru,川口大輔,ゆらゆら ゆらゆら 風に揺られてる ゆらゆら ゆらゆら 風に靡かせている つらつら つらつら 糸に引かれてく つらつら つらつら 糸を引いてく いつかは辿り着ける日を 心に描きながら 鈍色巻く 明日に怯えては 立ち止まる 生きてく力の弱さを 初めて知った時に 「それでも信じて歩む」 その意味が やっとわかった ひらひら ひらひら 薄く照らされる ひらひら ひらひら 薄く仰いでる 生きてく力の弱さを 初めて知った時に 「それでも信じて歩む」 その意味が やっとわかった 凛と 魅せている 窓に誇る造花が 空に背を伸ばして 光を浴びている 確かなものを求めては 傷つき 破れながら それでも また立ち上がる 例えどんなに醜くても 生きてく力の強さを 心に願った時 弱さを纏った自分も 許すことができた気がした
20,願い,"
Uru",Uru,H.Aoba・N.Sasaki,灰色の視界の中で 一人で歩くのは簡単じゃなかった 曖昧な輪郭をたどり 手繰り寄せた糸は繋がってなかった 「ねぇ、いつか朝日を見よう」 そう言って君は手を そっと差し出した もっとうまく歩けたなら 何か違っていたのか もがくほどに絡まる 軋む世界に飲み込まれながら 大事な物ボロボロこぼしながら それでも二人で願った どこかで見たような日常でいい 傷つくだけの世界なら もう いらない いらない いらない いらない いらない ねぇ、もしも出逢わなかったら 私は今もきっと一人だった 何にもない空っぽのまま 息をしているだけの毎日は嫌だった どこかに置き忘れて 見失いかけたもの 君が教えてくれた 歪む道に足を取られそうでも 風に揺られグラグラ倒れそうでも それでも二人で願った すぐに消えそうな幻なんて 偽りだけの世界なら もう いらない いらない いらない いらない いらない 例えば汚れた景色も 醜い街の色も 歩いた分だけ増えていくけど 信じるものがあるから 涙はもう流さないよ そして今 新しい日々を 歩く 軋む世界に飲み込まれながら 大事な物ボロボロこぼしながら それでも二人で願った どこかで見たような日常でいい 傷つくだけの世界なら もう いらない いらない いらない いらない いらない
21,No way!!,"
Uru",Uru,Uru,"Everywhere, all the time, I keep my cool 何でこんなに気になってしまう I just don't get it！ get it！ get it！ yeah たった一度話しただけ Do you have a nick name？ When's your birthday？ 一目惚れするはずはないのに胸が高鳴る Hey！！ once again , once again , once again 君に会えたなら 今度こそは次の約束を I've never felt this way before Everywhere, all the time, I think about you なんて言っても届くわけない What should I do if？ do if？ do if？ yeah この想いが動き出した What are you doing now？ Where are you right now？ 振り向いてくれるはずなにのにもうstopがきかない Hey！！ once again , once again , once again 君に会えたなら 伝えてもいい？この想い全て I feel I'm mean to be with you"
22,白日,"
Uru",常田大希,常田大希,時には誰かを 知らず知らずのうちに 傷つけてしまったり 失ったりして初めて 犯した罪を知る 戻れないよ、昔のようには 煌めいて見えたとしても 明日へと歩き出さなきゃ 雪が降り頻ろうとも 今の僕には 何ができるの？ 何になれるの？ 誰かのために生きるなら 正しいことばかり 言ってらんないよな どこかの街で また出逢えたら 僕の名前を 覚えていますか？ その頃にはきっと 春風が吹くだろう 真っ新に生まれ変わって 人生一から始めようが へばりついて離れない 地続きの今を歩いているんだ 真っ白に全てさよなら 降りしきる雪よ 全てを包み込んでくれ 今日だけは 全てを隠してくれ もう戻れないよ、昔のようには 羨んでしまったとしても 明日へと歩き出さなきゃ 雪が降り頻ろうとも いつものように笑ってたんだ 分かり合えると思ってたんだ 曖昧なサインを見落として 途方のない間違い探し 季節を越えて また出逢えたら 君の名前を 呼んでもいいかな その頃にはきっと 春風が吹くだろう 真っ新に生まれ変わって 人生一から始めようが 首の皮一枚繋がった 如何しようも無い今を 生きていくんだ 真っ白に全てさよなら 降りしきる雪よ 今だけはこの心を凍らせてくれ 全てを忘れさせてくれよ 朝目覚めたら どっかの誰かに なってやしないかな なれやしないよな 聞き流してくれ 忙しない日常の中で 歳だけを重ねた その向こう側に 待ち受けるのは 天国か地獄か いつだって人は鈍感だもの わかりゃしないんだ肚の中 それでも愛し愛され 生きて行くのが定めと知って 後悔ばかりの人生だ 取り返しのつかない過ちの 一つや二つくらい 誰にでもあるよな そんなんもんだろう うんざりするよ 真っ新に生まれ変わって 人生一から始めようが へばりついて離れない 地続きの今を歩いて行くんだ 真っ白に全てさようなら 降りしきる雪よ 全てを包み込んでくれ 今日だけは 全てを隠してくれ
23,PUZZLE,"
Uru",Uru,Uru,夜の闇に姿を溶かして 耳を塞いで目をつぶった 憎むべきは私の幼さと つけいるようなあなたの優しさ tick-tack 時を刻むたびに yura-yura 揺れて見えなくなる 何度直しても 未完成なパズル 最後のピースはあなたじゃない 明日には消えてしまう 偽りの時間として 絡まり合って 伝え合った温度でさえ 帰る場所へ 戻る頃にはもう… 生まれ変わったら 二人だけの世界でまた 逢えますように 窓の外に後悔を浮かべながら 守れない約束を重ねる 身につけるは 罪のない賢さと 不完全な私の優しさ tick-tack 時が近づく度 yura-yura 揺れて引き止めてしまう どんな形でも はまる事ない 最後のピースは私じゃない 明日には消えてしまう 偽りの時間として 確かめ合って 伝え合った言葉でさえ 帰る場所へ 戻る頃にはもう… 出来る事なら 出会う前の私にまた 戻れますように まだ残る期待が 音もなく崩れ去り 散らばっていく 例えどんなにどんなに 拾い集めたとしても そこにはもう 何もない 明日には消えてしまう 偽りの時間として 絡まり合って 伝え合った温度でさえ 帰る場所へ 戻る頃にはもう… 生まれ変わったら 二人だけの世界でまた 逢えますように
24,5years. feat. fox capture plan,"
Uru",Uru,WolfJunk・U.M.E.D.Y.,二人で写真 撮ることも少なくなったし 冷めた態度にも随分慣れてきた いつからか 名前すら呼ばなくなって 最後に私を呼んだのはいつだろう 「大切にするよ」と抱きしめてキスをした あの日の気持ちはもう忘れてしまったね I need to be alone これ以上傍にいても 想えば想う程に悲しいだけ You deserve better さよなら愛した人 長く一緒にいすぎたのかな 何度となく迷っては 留めてきたけど 「もう無理だよね」と不意にこぼしてた きっと大事な何かが足りなくて わかっていたけれど見ないフリをしてた I need to be alone 時が経ち変わっていた 本当の気持ちさえも見えなくなって You deserve better さよなら愛した人 思い出は綺麗なまま 長い間過ごしてきた月日が 変な結び方で二人を繋いでいた 進まなきゃって これじゃダメだって 選んだ答えだから I need to be alone このままいなくなっても 隣にいたこと忘れないでね You deserve better ありがとう愛した人 思い出は綺麗なまま
25,ファーストラヴ,"
Uru",Uru,Uru,絡まって 解けない 糸みたいに 時が経っていくほど 硬く脆くなっていく ひび割れたままの記憶 片付けることもできずに 綺麗な服を纏って 全て忘れたふりをしていた きっとこのまま誰も愛さない 誰にも愛されないと 胸の奥ヒリヒリ痛む度に うずくまって そう呟いていた 幸せを願うことさえ怖くて 泣き方もわからずに怯えていた 肩を抱く誰かの温もりに 顔を上げると そこにあなたがいた その腕の中聴こえてきた音は とても優しく温かい音でした 一つずつ心が解けていく あなたと出逢い 初めて愛を 知りました 拭っても 払えない 悪い夢みたいに まだどこかにある陰に きっとあなたは気づいていた いびつに微笑んだ私の 瞳の奥を見つめて 何も言わずに強く抱きしめた 全てを包み込むように 幸せを願うことさえ怖くて 泣き方もわからずに怯えていた 「ここから先は一緒にいこう」と 繋いだ手を 握り直して 手を引いて歩くあなたの隣で 見えた景色はとても綺麗でした 一つずつ心を結んでいく あなたと出逢い 初めて愛を 知りました
26,fly,"
Uru",Uru,Hidenori・Uru,夕陽さえ背負う背中で 短く息を吐きながら 影を引きずる道 「僕は何にもできないや」 街の音に誤魔化しながら 君は笑って泣いてた 今日の日を忘れないで きっといつか 今以上の君になれるから どんなに上手くいっているように見える人も 心の中には誰にも見せない孤独があるのさ センチメンタルな世界に埋もれそうな時 思い出して欲しい 信じる力で強くなれることを LaLaLaLa…… できるよ 君はすごく素敵なんだ 何にでも一生懸命で 負けず嫌いなところも 今日の日を忘れないよ きっといつか 今以上の君になれた時 今度は同じように苦しんでる人を 励ませるような強く優しい人になっているだろう たまには肩の力抜いて思い切り 泣いたっていいよ 君の隣にはいつも僕がいるよ LaLaLaLa…… 一人じゃない 涙もその葛藤も 足下を照らす光に変わっていく どんなに辛くて苦しい時があっても 必ず誰かが頑張る君の姿を見てるから センチメンタルな世界に埋もれそうな時 思い出して欲しい 信じる力で強くなれることを LaLaLaLa…… できるよ LaLaLaLa……
27,振り子,"
Uru",Uru,Uru,薄汚れた網戸が ずっと目の奥にはまってて 青い空が見てみたくて 誰かに開けて欲しかった 求めれば求めた分だけ汚れてった でも、誰かの傍にいることで 私はここに在った ただ朝が来て夜が来る ただ生まれて死にゆく そこには何の意味もない 独りごちては腐った 床を撫でるだけの雑巾がけのように 形だけは一丁前で 塵を舞い上げて吸い込んで 噎せ返っては一人泣いて それでも私はどこかで ずっと愛を求めてた 毎日夢を見て毎日目が覚めて 夢と現実の狭間で ぶら下がって足を浮かせたまんま 風が吹けば吹かれた方へ流されて 我武者羅に走った汗を ただの塩にしてきた人生も 擦り減った靴の底には 泥や石が挟まったまま 私は生涯この靴で歩いていく それでもあなたという光が 明日を照らしてくれたから 毎日夢をみて毎日目が覚めて 夢と現実の狭間で ぶら下がって足を浮かせたまんま 風が吹けば吹かれた方へ流されて 我武者羅に走った汗を ただの塩にしてきた人生も 愛を知って 生きる意味を知った
