,Song,Artist,Lyricist,Composer,Lyric
10,さよならエレジー,"
菅田将暉",石崎ひゅーい,石崎ひゅーい,僕はいま 無口な空に 吐き出した孤独という名の雲 その雲が雨を降らせて 虹が出る どうせ掴めないのに はじめてのキスを繰り返して欲しくて 愛が僕に噛みついて 離さないと言うけれど さみしさのカタチは変わらないみたいだ 舞い上がって行け いつか夜の向こう側 うんざりするほど光れ君の歌 やさしさが濁った日々の 憂鬱は満員電車みたいだ 冷めたぬくもりをむやみに放り投げた 僕が愛を信じても きっといなくなるんだろ？ それならいらない 哀しすぎるから さようならさえも上手く言えなそうだから 手をふるかわりに抱きしめてみたよ 流れ星をみた 流れ星をみた 願う僕の歌 そばにいるだけで本当幸せだったな そばにいるだけでただそれだけでさ 愛が僕に噛みついて 離さないと言うけれど さみしさのカタチは変わらないみたいだ 舞い上がって行け いつか夜の向こう側 うんざりするほど光れ君の歌 もう傷つかない もう傷つけない 光れ君の歌
11,スプリンター,"
菅田将暉",秋田ひろむ(amazarashi),秋田ひろむ(amazarashi),始めの一呼吸が 始めの一歩が 始めのストロークが 大切だ ゴール、蜃気楼のごとく 炎天下のトラック 蒸発しそうな影 ともあれ走り出さなきゃ 飲み干したペットボトル 競技場のベンチにて 蝉の抜け殻のような 投げ捨てたユニフォーム あふれたゴミ箱の ほとんどは誰かの後悔 しおれた旗は 風を待ってる 誰のせいか 誰のお陰かなんて 答え合わせはどうせ死ぬとき フィニッシュラインの後も人生は続くように 終わって 始まって 終わって 始まって 「泣きたい時は泣いたらいいよ」なんて 決して言わない口が裂けても こらえるべきだ その悔しさは 君を泣かせるには値しない 長い長い夜でした 今だから言える事 今だから言わせて 今までそうしてきたように 七月の砂浜 蒸発した黒い影 笑いかけてくれる人 いつしか過去になったけど 焦りと不安の日々で 誇れる物もなく 意味もなく鼓動が うるさくて眠れない もう一人の自分が 内から胸を殴る しおれた勇気が 覚悟を待ってる 誰の勝ちか 誰が負けたかなんて 答え合わせはどうせ死ぬとき 長い夜が明けても いずれまた夜は来る 終わって 始まって 終わって 始まって 「泣きたい時は泣いたらいいよ」なんて 言ってくれるな口が裂けても こらえるべきだ この悔しさは 僕が挫けるには値しない 家には帰れずに 電灯に照らされた 投げ捨てたユニフォーム 拾って走り出す 走り続けた距離だけ 諦めなかった分だけ 理由は増えてった 終われない理由が 「もう少し あと少し」でここまで来た これからもだ スプリンター 「もう駄目だ」って繰り返した これからもだ スプリンター 後悔だとか 些細な自責だとか 熱情のあとに残る抜け殻 投げ捨てたゴミ箱 振り切った何度でも 終わって 始まって 終わって 始まって 「泣きたい時は 泣いたらいいよ」なんて 君が言うから泣けてくるんだよ 終わってたまるか どんな悔しさも 夢を終わらすには値しない
12,台詞,"
菅田将暉",石崎ひゅーい,石崎ひゅーい,俺をふるなんてたいした女だな しかも雨が降るなんて映画じゃあるまいし この店傘がないなんてコンビ二失格だ でもすぐに帰って自慰なんて俺は人間失格さ 味が無いガムとガム味のキスと 真夜中の月に釣られた魚 これが恋じゃなくても これが愛じゃなくても おまえの瞳に 溺れてしまいたかった あんな奴の事が好きだなんて悪趣味な女だな ほんとにあそこが隙だらけのお馬鹿な女だよ 首筋の痕と飲み込んだ唾と 白け出した朝にこぼれた涙 これは恋じゃないから これは愛じゃないから お前の台詞に 合わせて泳いでただけ これが恋じゃなくても これが愛じゃなくても おまえの瞳に 溺れてしまいたかった これは恋じゃないから これは愛じゃないから お前の台詞に 合わせて泳いでただけ 後はもう閉じるだけ かぎかっこ閉じるだけ
13,ソフトビニールフィギア,"
菅田将暉",菅田将暉,菅田将暉・KNEEKIDS,大怪獣が街を襲ってる 大好きなあの子は大丈夫かな 大怪獣が街を襲ってる あっちゅー間に 愛はさびついて得意げに笑う まだまだ 遊びたいから ちょっと待っててな ソフトビニールの怪獣展 ゴムの匂いにむせる ちょっとだけ叶いそうで ソフトクリームを鼻につけ ぼくは一人向かうよ ちょっとだけ叶いそうです 大怪獣が街を襲ってる 大嫌いなあいつは大丈夫だよ まだかな 還りたいな きっと今なら 恋したあの子と怪獣展 ゴムの匂いにむせる ちょっとだけ叶いそうで コンビニのレジに並ぶよ 裏返しにはしないよ ちょっとだけ叶いそうです かっこ悪いと言わないで かっこ良くはないかもね かっこつかなくてごめんね 開口一番好きです ソフトビニールの怪獣展 ゴムの匂いにむせる ちょっとだけ叶いそうで ソフトクリームを鼻につけ ぼくは君を守るよ ちょっとだけ叶いそうです 叶いそうです 叶いそうです 叶いそうです
14,つもる話,"
菅田将暉",菅田将暉,菅田将暉,ぐでんぐでんのマフラー ゆるやかな始まり 君からのプレゼントなんて 僕の手にはない この体 凍てつく心 蔑ろにした いつもの喫煙所 ぐでんぐでんのマフラー 恥ずかしがらずに 僕からのプレゼントだって 言えば良かったな その体 染みつく仕草 蔑ろにして いつもの喫煙所 三人がけのベンチに一人 どかっと座って 煙を吐いて足を組んでは 首が折れ曲がる いつもより白い煙がマフラーを撫でた いつもより赤い月には踊らされたくない 何気ない言葉 欲しさにつけこんだメロディ 伸びきった気持ちに 針を通して 君は僕に首ったけ ぐでんぐでんのマフラー 懐かしがらずに 神さまのプレゼントだって 泣けばよかったな あの体 逸らした視線 蔑ろにした いつもの喫煙所 味気ないくもり空なら どうせなら雪でも降ればいい ほつれた毛糸から カゼ カゼ カゼ 何気ない言葉 欲しさにつけこんだメロディ 伸びきった気持ちに 針を通して 君は僕に首ったけ
15,TONE BENDER LOVE,"
菅田将暉",菅田将暉・KNEEKIDS,菅田将暉・KNEEKIDS,L flight L flight LOVE & Laugh & LOVE そろそろ起きてみませんか？ 街中から鳴る LOVE まだまだ夢の中ですか？ 待ち焦がれながら POOL L flight L flight LOVE & Laugh & LOVE きらきら騒ぐ散歩道 星降る夜は LOVE どきどきから始めますか？ 鳴りやまないタイマー 華やいだ街に 唸れヒロイック 囁いてあげるよ レイディ I LOVE YOU って言って 感じたもの叫んでおいで ほらこれが 愛だって笑って うろうろして眠れ L flight L flight LOVE & Laugh & LOVE 華やいだ街に 唸れヒロイン 囁いてあげなよ うろうろして歌になって 寝ぼけ眼の LOVE どきどきから初めまして 忘れられないね レイディ 最高だって言って ちゃんと笑って叫んでおいで ほらそれが 愛だって叫んで うろうろして眠れ L flight L flight LOVE & Laugh & LOVE
16,ドラス,"
菅田将暉",菅田将暉,菅田将暉,勘違いしないでくれ このドラマに最終回なんてものは多分ないんだ 明日からも生きていく我々は 今日もマシンガンをぶっぱなしてやる あぁ憧れたムービースターは 世界平和を願ってトロフィーを捨てた 唖然とたじろぐ我々を尻目に カンペを見ながら一人で長い台詞をしゃべった 頬を伝う透明な液体を すごいねで片付けちゃうのは なんだか寂しいね ゴミ袋と一緒に風に舞った 涼やかな空は暗闇の中 わき腹をつつく風の音が 許された 許された 許された 許された 許された 勘違いしないでくれ このドラマに最終回なんてものは多分ないんだ 明日からも生きていく我々は 今日もマシンガンをぶっぱなしてやる あぁ憧れたあのディレクターは 五臓六腑を抉ってトロフィーを受けた 唖然とたじろぐ我々を尻目に ワインを呑みほし一人で真っ赤に燃えて眠った 聞こえてくるあの人の叫びを エンディングテーマにしちゃうのは なんだか悲しいね 蔑んだ瞳の奥に 艶やかな口紅が見えた 欠け慣れた台詞を使い回し 狂わした 狂わした 狂わした 狂わした 狂わした もう少しいっしょに夢を見ようよ 目が醒めることを言わないでよ わかってるから わかってるから 夢を見ようとしているんじゃないか だからもう少しいっしょに夢を見ようよ 瞬きは、壁の向こう側に ピカピカの土煙りをあげた ケミカルな匂いだけは分かったもんで どうしたもんかと突っ伏して どうしたもんかと突っ伏して どうしたもんかと突っ伏して どうしたもんかと突っ伏して ゴミ袋と一緒に風に舞った 涼やかな空は暗闇の中 わき腹をつつく風の音が 許された 許された 許された 許された 許された
17,7.1oz,"
菅田将暉",菅田将暉・柴田隆浩(忘れらんねえよ),柴田隆浩(忘れらんねえよ),ねえ僕は汚れたTシャツさ なのに君は また僕を気遣って ぐるぐる回すのがかわいそうだからって 洗濯機に入れない 出会った頃のちょっとしたシミは何度も何度も 手洗いして躍起になってくれたよね、今はなぜ？ 洗ってもらえるTシャツになりたい ぐるぐる洗濯機は回る もう少し僕は白かったはずで このままじゃ汚れたまんまです 「もう夜も遅いし迷惑だよね」って君は また僕を気遣って いつまでも待ってる僕のこといつまでも 見つめてくれないよね 下から見上げた君の笑顔ばかり思い出す かわいいよ いつもかわいくいてくれてありがとう 洗ってもらえず洗濯機の外 ジト目の歯ブラシと目が合う 怒ってるとかそんなんじゃなくて ただ寂しくて腐りかけてる ああ 古着屋で君と出会った 今でもたまに思い出す 手に取った服をまじまじと見る顔 君はほころびをやさしく見つめていて 僕は新しいものを 手あたり次第手に入れて ピカピカの服に埋もれて ああ汚れていくんだ、心が お願いだから僕の隣りにいて 洗ってもらえずボロボロなのに 君は僕をまぶしいと言う 笑ってもらえる僕になりたい ぐるぐるこの日々は回る 笑ってくれよ
18,虹,"
菅田将暉",石崎ひゅーい,石崎ひゅーい,泣いていいんだよ そんな一言に僕は救われたんだよ ほんとにありがとう 情けないけれど だらしないけれど 君を想う事だけで 明日が輝く ありのままの二人でいいよ 陽だまりみつけて遊ぼうよ ベランダで水をやる君の 足元に小さな虹 ねぇ 一生そばにいるから 一生そばにいて 一生離れないように 一生懸命に きつく結んだ目がほどけないように かたくつないだ手を離さないから ママの優しさとパパの泣き虫は まるで僕らのようでさ 未来が愛しい 大きな夢じゃなくていいよ 自分らしくいれたらいいよ ひとりぼっち 迷った時は あの頃を思い出して ああ さみしい夜を半分 僕に預けて欲しい うれしい日々は十分に 笑い合っていたい どんな言葉でも足りないよな 君のぬくもりに触れたせいかな 家族や友達のこと こんな僕のこと いつも大事に笑うから 泣けてくるんだよ 何にもなかった空に ぽつんと輝いていた 「ありがとう」に代わる言葉 ずっと探していたんだ 一生そばにいるから 一生そばにいて 一生離れないように 一生懸命に きつく結んだ目がほどけないように かたくつないだ手を離さないから 離さないから
19,ばかになっちゃったのかな,"
菅田将暉",金木和也,金木和也,ありふれたラブソングに感動しちゃってバカみたい どうかしてしまったのかな ありふれたラブソングに感動しちゃってバカじゃない？ って見下していたのにな 紛れもないな これが恋だと思う 情けないけど それが恋だと思う 今すぐに会いたいのに 理由探しちゃってバカみたい 可笑しいな 笑っちゃうよな 会えない距離 嘆いては 切なくなっちゃってバカみたい どうかしてしまったのかな 逃げられないな これが恋だと思う 情けないけど それが恋だと思う 今は「会いたい」だとか「愛してる」だとか ありふれた言葉が言いたいよ 名前を呼んで そのまま続けて ありふれた言葉で言いたいよ これでいいのかな ばかになっちゃったのかな 君の好きなラブソングを必死に覚えてバカみたい 何 熱くなってんだか 永遠だ 運命だと 本気で言っちゃってバカみたい どうかしてしまったのかな らしくないよな これが恋だと思う 情けないけど それでいいとも思う 今は「会いたい」だとか「愛してる」だとか ありふれた言葉で言いたいよ 今まで一度も 言えなかったような まっすぐな言葉で言いたいよ 上手な言葉は もっと知っていたのにな これでいいんだな ばかになっちゃったんだな
20,ピンクのアフロにカザールかけて,"
菅田将暉",菅田将暉,柴田隆浩(忘らんねえよ),気づいたらこの街で 納得いかないこと 型にはめられること 巻き込まれる日々だ 僕が探してたのは ただ楽しくなること ただ嬉しくなること そうだったはずなのに 僕のパスポートの職業の欄に何を書きゃいいんだよ 我慢すること？そんなわけがないだろ そんなんじゃダメだよな 自由に自由にやらせてよ そしたら最高の形にしてみせるから 愛すこと 憎むことも 僕の自由だ 邪魔はさせない ああ いくら好きなことでも 繰り返したら飽きる いくら褒められても 嫌なものは嫌だ どんなに辛い時も 誰かに求められりゃ 笑顔を見せられる あータバコが吸いたい 僕のこと贅沢だと言うかそうかそりゃそれでもいいけど 全てをありがたいと思っていたら 不自由になってたんだ 小さなものたくさん手に入れて ひとつひとつを大切に思うけど 大きなものが欲しいよ 意味なんていらない 美しいもの ピンクのアフロにカザールかけ かわいい孫にお年玉あげたい 僕の見てる夢は この東京よりも綺麗なんだ ああ 自由に自由にやらせてよ そうやって最高の世界を見てみたい ああ気が狂いそうだ ヒロトってこんな気持ちだったんかな フラストレーションを蹴散らして 楽しい嬉しいことだけを見つけに これだけは言わせてよ 僕の人生は僕のものなんだ ああ
21,ベイビィ,"
菅田将暉",菅田将暉,永嶋柊吾,丸 サンカク 視覚 よくわからないヤツ いろんな貌 と 触れ合って くも を 追いかけてゆけ 負いだされた太陽 怯えきった月 明るい夜 が 白々しく見えても ベイビィ その大きな手で 小さな朝を 迎えにいくんだ ベイビィ その大きな手で ギザギザな 夢 を振りほどいて ものさし を 作れ さる 啄木鳥 トンボ よく食べられるヤツ いろんな私と連れ添って 裾 は よごれたまま 問い正されたいよ 小声聞きたいし 話してる顔 瓜二つだね 母さん ベイビィ たまにはぶつかり さずけた名前 くりかえして ベイビィ また寝ころんで ビリビリ破いた 答案用紙 とりあえず 拾おうか 10年後も この空は まだ遠く 青いのかな 20年後も この海は まだしょっぱいままなんだ 変わらない 帰れない 隙間には 温かい チョコレート 指の痕 憶えてる そのカタチ ベイビィ その大きな手で 小さな朝を 捕まえるんだ ベイビィ その大きな手で ギザギザな 夢 を振りほどいて ものさし を 作れ 丸 サンカク 視覚 よくわからないヤツ
22,星を仰ぐ,"
菅田将暉",Mega Shinnosuke,Mega Shinnosuke,見兼ねた僕の街 よくある言葉じゃ浮かれない 沈んだ心 なだめる 君に甘え過ぎてダメだな 澄んでる君の瞳に 写った僕を咎めたい 何かを欲しくなるほど 間違い、彷徨い、崩れてしまうな 疲れた地球を背に 今宵は月が笑う 考えず、夢中を生きた 無垢じゃ、辛いよ 星が降る夜をただ仰ぐ いつかの傷と寄り添ってきたけど 限りあるものに焦がれた 夜のままで居れたら 君と居れたら ふいに握られた手 夜風の中でも暖かい 日めくり、抗い、迷ってた 「何が大切なのか分かるかい？」 尋ねた 偉大な夜に 乱れた 息を整えて 考えた 理想ってなんだ 君と居たいよ 愛せない過去も今を創る いつかの傷も僕を救ったかも 限りあるものに焦がれた 夜の先へ ゆけたら 「愛してる」すらもまだ言えず 僕はさ、君に何をあげられるだろうか いつも何かが星に変わる 君もそうかな 星が降る夜をただ仰ぐ いつかの傷も今宵の君も 限りあるものが星になってゆくまで居れたら 君と居れたら
23,まちがいさがし,"
菅田将暉",米津玄師,米津玄師,まちがいさがしの間違いの方に 生まれてきたような気でいたけど まちがいさがしの正解の方じゃ きっと出会えなかったと思う ふさわしく 笑いあえること 何故だろうか 涙がでること 君の目が貫いた 僕の胸を真っ直ぐ その日から何もかも 変わり果てた気がした 風に飛ばされそうな 深い春の隅で 退屈なくらいに何気なく傍にいて 間違いだらけの 些細な隙間で くだらない話を くたばるまで 正しくありたい あれない 寂しさが 何を育んだでしょう 一つずつ 探し当てていこう 起きがけの 子供みたいに 君の手が触れていた 指を重ね合わせ 間違いか正解かだなんてどうでもよかった 瞬く間に落っこちた 淡い靄の中で 君じゃなきゃいけないと ただ強く思うだけ 君の目が貫いた 僕の胸を真っ直ぐ その日から何もかも 変わり果てた気がした 風に飛ばされそうな 深い春の隅で 誰にも見せない顔を見せて 君の手が触れていた 指を重ね合わせ 間違いか正解かだなんてどうでもよかった 瞬く間に落っこちた 淡い靄の中で 君じゃなきゃいけないと ただ強く思うだけ
24,見たこともない景色,"
菅田将暉",篠原誠,飛内将大,どうしてそんなに走れるの どうしてまたすぐに立ち上がれるの 僕たちの声が聞こえるの 泥だらけで進んで 傷だらけでもがくの かわしたわけない約束 守ることのために走る 日本の風に背中押されて 日本の太陽に未来照らされて 泥臭くていい かっこ悪くていい そこから見える景色 同じ景色を見よう たとえゴールが見えなくても たとえその先に答えがなくても 迷いなく君は歩みだす 無駄かもしれなくても 意味さえなくても あきらめきれない自分を 自分だけは裏切れない 真っ青な空に見守られるように 真っ青な海に小さな帆をあげて 止まってもいい 逃げ出してもいい もう一度漕ぎだせば 何かがみえるさ 誰一人同じ道を歩むわけじゃない 自分だけの道を開いて 日本の風に背中押されて 日本の太陽に未来照らされて 止まってもいい 逃げ出してもいい 真っ青な海に小さな帆をあげて 日本の風に背中押されて 日本の太陽に未来照らされて 泥臭くていい かっこ悪くていい そこから見える景色 同じ景色を見よう 見たこともない景色 君の景色を見よう
25,ゆらゆら,"
菅田将暉",菅田将暉,菅田将暉,ふとよみがえる思い出を ガムのように噛んで 靴のかかとを踏んで ゆらゆらゆら 度付きのサングラス パパのようにかけて ポケットに手をつっこんで ゆらゆらゆら ゆらゆらゆら ゆらゆらゆら ゆらゆらゆら ゆらゆらゆら しょっぱいものを食べて あまいものを食べて しょっぱいものを食べる ゆらゆらゆら 左足の小指 タンスの角にぶつけて 悶絶しながら笑った ゆらゆらゆら ゆらゆらゆら ららゆららら ゆらららゆら らゆらゆら 焼き鳥屋のおばさん に言われた言葉 なんか悔しいけどありがとう ゆらゆらゆら ベルベットの生地に 群がる二人 さてなにを作ろうか ゆらゆらゆら ゆらゆらゆら... 真っ暗闇のトンネルで ピカッと灯りをとばして あの子の涙を拭いた ゆらゆらゆら 新しいものを見つけた時に 何かが欠けて行く ゆらゆらゆら ゆらゆらゆら ゆらゆらゆら ゆらゆらゆら ゆらゆら 空を見上げても 星が見えない事に気付いた けど別にいいんだ ゆらゆらゆら 心と体が離れたときに 会いたくなる 何かを諦めた時に 気付いた時に 嘘をつき始めたのはあの子のせいだ 見えたものを見えたように 好きなものを好きなように
