,Song,Artist,Lyricist,Composer,Lyric
10,Island Princess feat. ALEXXX,"
平井大",Dai Hirai,Dai Hirai・ALEXXX,"交し合うTrue love kiss and kiss kiss kiss! 君にDiamond ring yeah the ring ring ring! You know it's Magic Island magic 二人未来へと歩みだす Let's fly away! 海の向こう 沈むあの夕日 一人歩く あの日のBeach ポケットには 君へのRing 輝くDiamond! 仕事でなかなか会えない日々 悲しい思いさせたよね? まってる方が辛いって 気づいた だから [ALEXXX] Yeah you know ill be there in a minute On the drive now yeah can you hear me 迎えに行く君の家まで [ALEXXX] And when i get there you will know The last piece of the puzzle will soon be on ずっとずっと二人 Together on and on and on 交し合うTrue love kiss and kiss kiss kiss! 君にDiamond ring yeah the ring ring ring! You know it's Magic Island magic 二人未来へと歩みだす Let's fly away! もう涙なんて見たくない ずっと手を繋いでいたい 君の喜ぶ笑顔が僕の幸せだから [ALEXXX] Yeah you know ill be there in a minute On the drive now yeah can you hear me 迎えに行く君の家まで [ALEXXX] And when i get there you will know The last piece of the puzzle will soon be on ずっとずっと二人 Together on and on and on 交し合うTrue love kiss and kiss kiss kiss! 君にDiamond ring yeah the ring ring ring! You know it's Magic Island magic 二人未来へと歩みだす Let's fly away! [ALEXXX] Take it back to the time when you and I was still young First kiss on the sandy shore Yeah our hearts high up in the air, in the clouds And didn't know where to go But now we found our future and now we found our love Yeah forever together, we get mad it doesn't matter Because you are the only one Put your hands up in the air and wave it side to side Lets Rock to the rhythm and the melody till the morning light Put your hands up in the air and wave it side to side This love story finally can be seen to the world and live happily ever after 交し合うTrue love kiss and kiss kiss kiss! 君にDiamond ring yeah the ring ring ring! You know it's Magic Island magic 二人未来へと歩みだす Let's fly away! 交し合うTrue love kiss and kiss kiss kiss! 君にDiamond ring yeah the ring ring ring! You know it's Magic Island magic 二人未来へと歩みだす Let's fly away! You're my Island Princess You're my Island Princess Let's fly away"
11,ISLANDream,"
平井大",平井大,平井大,共に笑った涙流した 仲間達があの場所で待ってる 未来の扉僕らの絆 消す事は出来ない 誓ったISLANDream 希望のかけらを一つにしよう 目指す明日が違ったとしても 繋がってるこの道の様に あの日と同じ空広がる どんなに暗くて足下が見えないとしても 僕らの星はいつも輝いているから 共に笑った涙流した 仲間達があの場所で待ってる 未来の扉僕らの絆 消す事は出来ない 誓ったISLANDream 初めて目を開けたその日から あなたの愛が夢を育てた 幼かった僕の目に映るMy hero！ ずっと言えなかったありがとう どんなに辛くて一人道迷った時でも 僕のこといつだって 信じてくれた背中忘れない 共に笑った涙流した 大切な人僕を待ってる 未来の扉かわした言葉 見上げた空に今 描いたISLANDream 共に笑った涙流した 仲間達があの場所で待ってる 未来の扉僕らの絆 消す事は出来ない 誓ったISLANDream
12,I'll be there for you,"
平井大",Dai Hirai,Dai Hirai,I'm waiting for you I'll be there for you 遠く遠く離れていても 僕はここで変わらず待ってるよ だから さよならじゃなくてまた会う日まで I'll be there I'll be there I'll be there for you 冷たい風が恋の気配消してゆく 一人見上げる空はこんなに切なかったっけ? 季節はずれのビーチサンダルで 二人の思い出 拾い集めよう When I close my eyes I can feel you 今 遠く遠く離れていても 僕はここで変わらず思ってるよ だから さよならじゃなくてまた会う日まで I'll be there I'll be there I'll be there for you I'm waiting for you I'll be there for you もう誰も居ないBeach あの夏は嘘だったみたいで 二人包み込んだ波音 胸の奥つかむのはなぜ? 孤独 痛み 全て愛に変わる そう信じて 明日へ踏み出そう When I close my eyes I can feel you まだ 遠く遠く離れていても 僕はここで変わらず願ってるよ だから さよならじゃなくてまた会う日まで I'll be there I'll be there I'll be there for you I'm waiting for you I'll be there for you I dream of you I'll be there for you 忘れないでどんな時でも 僕は約束の季節で待ってるよ 涙の数だけ笑えるように きっとMake it right 大丈夫 遠く遠く離れていても 僕はここで変わらず歌ってるよ だから さよならじゃなくてまた会う日まで I'll be there I'll be there I'll be there for you I'm waiting for you I'll be there for you
13,愛を感じて,"
平井大",Tim Rice,Elton John,There's a calm surrender To the rush of day When the heat of the rolling world Can be turned away An enchanted moment And it sees me through It's enough for this restless warrior Just to be with you And Can you feel the love tonight？ It is where we are It's enough for this wide-eyed waderer That we got this far And can you feel the love tonight How it's laid to rest？ It's enough to make kings and vagabonds Believe the very best There's a time for everyone If they only learn That the twisting kaleidoscope Moves us all in turn There's a rhyme and reason To the wild outdoors When the heart of this star-crossed voyager Beats in time with yours It's enough to make kings and vagabonds Believe the very best
14,Outro ～Under the Tree～,"
平井大",Dai Hirai,Dai Hirai,優しい木漏れ日 小鳥達のさえずり みんなHappyなUnder the Tree 僕らで繋ごう 幸せな笑顔の輪 太陽が今日も笑ってる Music link for together 繋ぐ君と君を Our music is forever 母なる波音の様に みんなみんなOhana Means we are 大きな One big family Shake that shaka and sing along with me Come on in the Under the Tree 一人一人みんな違ってていいんだよ 君は世界でたった一人のOnly one もう涙はふいて 僕らの所へおいで 笑顔がCome back We are ISLANDream Music link for together 繋ぐ君と君を Our music is forever 母なる波音の様に みんなみんなOhana Means we are 大きな One big family Shake that shaka and sing along with me Come on in the Under the Tree
15,A Good Day,"
平井大",EIGO・平井大,平井大,"Walking in the sunshine Kissing in the moonlight I'm good as good when we are together Singing by the ocean Take a little nap under the tree And dream a little dream of you and me Hello, hello, my beautiful I know, I know, you don't have to say… It's already a good day Whatever you say where ever you are You making me feel so right It's like the moon and the sun Together in a perfect harmony You making me smile you making me cry You making me feel so alive It's like the moon and the sun Together in a perfect harmony Living in the sunshine See you in the moonlight I'm good as good when we are together Stopping by the ocean Take a little trip under the sea Just a two of us, yeah it's you and me Hello, hello, my beautiful I know, I know, you don't have to try… It's already a good day Whatever you say where ever you are You making me feel so right It's like the moon and the sun Together in a perfect harmony You making me smile you making me cry You making me feel so alive It's like the moon and the sun Together in a perfect harmony"
16,A Song for You,"
平井大",平井大・EIGO,平井大・EIGO,流れる涙は悲しみじゃなくて ありがとうがこぼれるから キミに出会えて幸せでした そうココロから言えるから 少し背負い過ぎてしまったのかもね 今更伝えたい言葉が溢れて 通り雨が去った後の車道はやけにキレイで キラキラと 輝いてた 別れ際に一番の笑顔で泣いて 不器用な僕らなりの愛のカタチで 小さく降ってくれたその手がやけに愛おしくて 「サヨナラ」を言えないまま 流れる涙は悲しみじゃなくて ありがとうがこぼれるから キミに出会えて幸せでした そうココロから言えるから 誰より近くでキミを 感じれた日々が僕の 消える事のないプライドだって思える今なら I won't forget 最後の Love song for you 戻れない Days that we had 今でも この胸の中で生きている お互い別々の道を歩んできて 叶えたい未来図も全然違ってて それでも惹かれ合って過ごした日々はとても不思議で キラキラと 色あせずに 流れる涙は悲しみじゃなくて ありがとうがこぼれるから キミに出会えて幸せでした そうココロから言えるから 誰より近くでキミを 感じれた日々が僕の 消える事のないプライドだって思える今なら 流れる涙が止まる頃 僕達は何をしているのだろう？ キミに幸せが降り注ぐように そうココロから願ってる 誰より近くでキミを 感じれた日々が今も 僕のココロの中で静かに やさしく残ってる I won't forget 最後の Love song for you 戻れない Days that we had 今でも この胸の中で生きている
17,Anniversary,"
平井大",EIGO(ONEly Inc.)・Dai Hirai,Dai Hirai,あなたと出会って 買い直してみたの 真っ新で少し 大きめな手帳を あなたとの“はじめて”が 増える度その中に ガラでもないんだけど お花を描くの 日に日に増えていくそれを眺めて数えて 昨日より今日が幸せになる 365日全部がAnniversary 出会ったあの日、ケンカした日、泣いて仲直りした日 来年も再来年も百年先も ずっとずっと増やし続けてゆこう 約束よDarlin' Our Anniversary Let's celebrate all the way It's our Anniversary Every night & day hold my hand あなたの好きな ところってなんだろう？ たまに変な動きするし 大体忘れちゃうし 完璧なタイプ？ んーなんか違うけれど それでもやっぱり あなたじゃなきゃ いつか話した理想の物語(はなし)覚えているかな？ もう忘れちゃってるんだろうな… 365個目のOur Anniversary 初めてふたりで旅行いったあの街あの場所で 想い出の数と同じだけの 花束を私にくれるって 期待してるよDarlin' 365日全部がAnniversary 出会ったあの日、ケンカした日、泣いて仲直りした日 来年も再来年も千年先も ずっとずっと増やし続けてゆこう 大好きよDarlin' Our Anniversary Let's celebrate all the way It's our Anniversary Every night & day hold my hand いつか開いた手帳に 365個の花が 咲き誇るその日まで 一緒にいてね、My Darlin'
18,A Whole New World,"
平井大",Tim Rice,Alan Menken,"I can show you the world Shining, shimmering, splendid Tell me, princess, now when did You last let your heart decide? I can open your eyes Take you wonder by wonder Over, sideways and under On a magic carpet ride A whole new world A new fantastic point of view No one to tell us no Or where to go Or say we're only dreaming A whole new world A dazzling place I never knew But when I'm way up here It's crystal clear That now I'm in a whole new world with you Now I'm in a whole new world with you Unbelievable sights Indescribable feeling Soaring, tumbling, freewheeling Through an endless diamond sky A whole new world (Don't you dare close your eyes) A hundred thousand things to see (Hold your breath - it gets better) I'm like a shooting star I've come so far I can't go back to where I used to be A whole new world (Every turn a surprise) With new horizons to pursue (Every moment, red-letter) I'll chase them anywhere There's time to spare Let me share this whole new world with you A whole new world That's where we'll be A thrilling chase A wondrous place For you and me"
19,ALOOOOHANA!! feat.ALEXXX,"
平井大",平井大・ALEXXX・EIGO,平井大,"傷付いて 落ち込んで どうしようもなくても 気持ちに 素直になれれば It's alright みんなだって 同じように 悩んでいるから 人の痛みの分かる 人間になりたい Hello my friends! Everybody sing along You know you are not alone... anymore!! ALOOOOHANA!! 手をつなげば笑い合える Let's sing with me 振り向けば ほら仲間が 一人じゃない We are family What a beautiful day 寝転んで 空を見て 嫌なことがあったら 波の音 風がそっと 癒してくれるから 誰だって 同じように 悩みがあるから その壁を乗り越える 力になりたい Hello again! Everybody sing along You know you are not alone... anymore!! ALOOOOHANA!! 手をつなげば笑い合える Let's sing with me 振り向けば ほら仲間が 一人じゃない We are family What a beautiful day あの地平線の向こうまで行こうよ it never ever ends 共に進もう for our friends and family the bond comes closer as we live. Yeah reaching high up to the sky giving all the love for you and I, You know we loving every moment as we live our life. 心をひとつに we never ever fall, No matter what happens we stand strong yes forever yall. Hello my friends! Everybody sing along You know you are not alone... anymore!! We go to the end Everybody come along We know we are not alone... anymore!! ALOOOOHANA!! 手をつなげば笑い合える Let's sing with me 振り向けば ほら仲間が 一人じゃない We are family What a beautiful day"
20,ALOHA,"
平井大",Dai Hirai・EIGO,Dai Hirai,Aloha e! Aloha e! 魔法の言葉 Yeah! everybody sing a song! Aloha e! Aloha e! 君は君のままで Everything's gonna be ok! Hey Now Let's sing along Hey Now You're not alone Hey Now come feel the sound Welcome to my island!!! 時間の流れ少しはやすぎて わすれかけてた事を もう一度思いだそう 子供のころは みんなが持ってたもの 夢描く心 信じる勇気 ほらみてごらん?仲間達が居る 君はもう一人じゃない Aloha e! Aloha e! 魔法の言葉 恥ずかしがらずに Yeah! everybody sing a song! Aloha e! Aloha e! 君は君のままで 大丈夫うまくいく Everything's gonna be ok! 背伸びしないで 今できることをしよう 君が笑顔なだけで 僕は幸せ 涙止まらないときは この歌を思い出して 口ずさんでみよう ほらもう笑ってる 他の誰かと比べるんじゃなくて 自分のいい所をみつけよう Aloha e! Aloha e! 魔法の言葉 恥ずかしがらずに Yeah! everybody sing a song! Aloha e! Aloha e! 君は君のままで 大丈夫うまくいく Everything's gonna be ok! 素顔のままの そのままの君が 誰よりも輝いているから Aloha e! Aloha e! 魔法の言葉 恥ずかしがらずに Yeah! everybody sing a song! Aloha e! Aloha e! 君は君のままで 大丈夫うまくいく Everything's gonna be ok! Hey Now Let's sing along Hey Now You're not alone Hey Now come feel the sound Welcome to my island!!! Hey Now No need to hide Hey Now come show me your smile Hey Now this is your home Welcome to my island!!!
21,"Aloha, E Komo Mai","
平井大",A.B. Olmo,D.Jacob,"I laila O kaua' i la No malihini ohana Welcome cousins, a come on by Aloha e komo mai Oh when you're down, you're feeling low Got nobody by your side It can be lonely and you want to only Find a place, no need to hide Just lay back you'll fit right in You can make it all come true Cause there's always hope inside And hope will see you through Aloha … Ji waba You'll find a place where you belong Ohana… A family to call your own Where you feel at home Everybody sing! I laila O kaua' i la No malihini ohana Welcome cousins, a come on by Aloha e komo mai Maka maka! I laila O kaua' i la No malihini ohana Welcome cousins, a come on by Aloha e komo mai Now you can see, tookibahwobbah Nothing but these clear blue skies Love it has found you, and when it surrounds you It's just like paradise Now the door has swung wide open Now your heart has taken wing Feel that magic in the air Oh hear your spirit sing Aloha … Aloha! You'll find a place where you belong Ohana … A family to call your own Where you feel at home Everybody sing! I laila O kaua' i la No malihini ohana Welcome cousins, a come on by Aloha e komo mai iki baba I laila O kaua' i la No malihini ohana Welcome cousins, a come on by Aloha e komo mai Aloha e komo mai Iki tookie nee hi (repeat) Aka tiki bah bah (repeat) Gabba ika tasoopa (repeat) Ooocha (repeat) Chika (repeat) Miki miki coconut I laila O kaua' i la No malihini ohana Welcome cousins, a come on by Aloha e komo mai Miki miki coconut I laila O kaua' i la, No malihini ohana Ha a waki mai, no malihini, tasoopa, tasoopa Welcome cousins, a come on by Aloha e komo mai Iki iki bo bo Aloha e komo mai Tookibahwobbah Aloha e komo mai Bow!!!"
22,Under the Sea,"
平井大",Howard Ashman,Alan Menken,"The seaweed is always greener In somebody else's lake You dream about going up there But that is a big mistake Just look at the world around you Right here on the ocean floor Such wonderful things surround you What more is you lookin' for? Under the sea, under the sea Darlin' it's better Down where it's wetter Take it from me Up on the shore they work all day Out in the sun they slave away While we devoting Full time to floating Under the sea Down here all the fish is happy As off through the waves they roll The fish on the land ain't happy They sad 'cause they in the bowl But fish in the bowl is lucky They in for a worser fate One day when the boss get hungry Guess who gon' be on the plate Under the sea, under the sea Nobody beat us fry us and eat us In fricassee We what the land folks loves to cook Under the sea we off the hook We got no troubles Life is the bubbles Under the sea, under the sea Since life is sweet here We got the beat here, naturally Even the sturgeon and the ray They get the urge‘n' start to play We got the spirit You got to hear it Under the sea The newt play the flute The carp play the harp The plaice play the bass And they sounding sharp The bass play the brass The chub play the tub The fluke is the duke of soul The ray he can play The lings on the strings The trout rockin' out The blackfish, she sings The smelt and the sprat They know where it's at And oh, that blowfish blow! Under the sea, under the sea When the sardine begin the beguine It's music to me What do they got, a lot of sand We got a hot crustacean band Each little clam here Know how to jam here Under the sea Each little slug here Cutting a rug here Under the sea Each little snail here Know how to wail here That's why it's hotter Under the water Ya, we in luck here Down in the muck here Under the sea"
