,Song,Artist,Lyricist,Composer,Lyric
10,イジワルな神様,"
家入レオ",家入レオ,西尾芳彦・家入レオ,約束の言葉も今は 虚しさで削られてゆく 大人びたその横顔は 誰よりも明日を見つめてた 現状 未来像 確かなものなどないけど 唇を 噛みしめながら 耐えてた 君を忘れない いつだって 君のこと 守り続けるよ イジワルな神様が 孤独にさせても 真っ白な空に向かい 叫び続けるよ 君の痛み光へと 変えてみせるから Please don't cry Keep one's word あの日から探し続けてる ぬくもりは見つけられたかな？ 感情 理想像 かき乱されて はぐれた 動けない 心の傷は 記憶の向こう側へと いつだって君のこと 愛し続けるよ ありもしない 真実が 突きつけられても 真っ白な空に向かい 歌いつづけるよ 涙はもう見せないで 一人じゃないから Please don't cry Keep one's word 曖昧な優しさじゃなくて 使い捨ての慰めでもなくて All the time Sorrow filled my heart 伝えようと文字に置き換えれば ありきたりな罪にもなる Go the way You are the one 癒せない傷はないさ いつだって 君のこと 守り続けるよ イジワルな神様が 孤独にさせても 真っ白な空に向かい 叫び続けるよ 君の痛み光へと 変えてみせるから Please don't cry Keep one's word
11,祈りのメロディ,"
家入レオ",家入レオ,須藤優,あぁ 夢の中で出逢ってた はじめから 分かってた ねぇ 空に浮かぶ 銀の月 ふたりを何処へ隠した？ しなやかに時は進みだしたよ もう 迷わない 駆け出して あなただけを いつも 想いつづけた 終わりなき 終わりなき 旅路を探しても いくつも いくつも 答えは見つからずに 残酷な神は自らが与えた愛も奪うでしょう 囁く 祈りのメロディ もう こんな 悲しい物語 終わらせてしまえたら あぁ どうか 今はこれ以上 ふたりを傷つけないで 優しくすべて忘れさせてね そう そばにいて 抱き締めて 同じ明日を生きることはなくても 止め処なき 止め処なき 命を灯しても いくつも いくつも 答えは見つからずに 残酷な神は自らが与えた愛も奪うでしょう 囁く 祈りのメロディ この胸の時計が逆回りはじめたの 無邪気な笑顔 強がるあの仕草 眩しい光 砕かれて あなたといた世界照らしてるの lalala… 終わりなき 終わりなき 旅路を探しても いくつも いくつも 答えは見つからずに 残酷な神は自らが与えた愛も奪うでしょう 囁く 祈りのメロディ
12,we,"
家入レオ",家入レオ,家入レオ,僕がそっと想いを託して、湖に浮かべたボート 半年と4日の旅を終えた、薄汚れたボート 君が手にする時、僕はきっとまた向こう岸から 新しい想いを託したボート、放つから 別にいいよ、受け取ってくれなくても 別にいいよ、悲しい時だけ頼っても 別にいいよ、嫌いになっても だけど僕は、君が大すきだよ。
13,Wake you up,"
家入レオ",家入レオ,西尾芳彦・家入レオ,"きらり 光る 涙たち 淡い恋の物語 昨日よりも 大人びた 君を そっと 見守ってる 電話鳴る 午前2時 彼と別れ決めた 悲しい声だった 私はなにも言えず 夜明け前の星を 見つめてた 我慢しないで 思い切り泣いて 想い出がひとつ増えたって 強がった 君の味方だよ 叶うことのない願い 君が ちょっと 切なくて 待ち合わせ5分前 いつもの場所 君が 小さく手を振った 切り過ぎた 前髪 弱気目な笑顔で 隠していた いつか きっとね 君が運命の人に出会う為の 道しるべだったんだ、って 言える日が来るから 夢に咲いて夢に散る 心の文字 滲んでる 昨日よりも 大人びた 君を そっと 見守ってる だんだん 夜はあける 永遠なんて知らない 君と一緒に探したい Wake you up Wake you up Cloudy heart and you I could make you, feeling just you Wake you up Wake you up Cloudy heart and you 君を そっと 見守ってる 君を そっと 昨日よりも 大人びた 君を そっと 見守ってる 君を そっと 見守ってる"
14,Whenever,"
家入レオ",木村友威,Masa Ash,"愛が故に 愛が故に孤独 あなた思う 愛した人 愛した人 ずっと 消えぬ願い どこかで聞いていますか 共に冬を越えてきた歌を このぬくもり以上に出会うことはないでしょう 優しい嘘の意味をいつまでも忘れはしない 愛が故に 愛が故に人は 生まれ変わる 記憶の中 あなたが微笑むから 痛みを覚えてますか 時に幸せは怖いもので まだ息吹き続けてる想いと眠りましょう 誰かを愛す事は 誰かを愛さない事だよと あの日あなたの奥に見つけた愛でした 過去に宿る光 探しても進めないから 悲しみの海からこぎ出せば響き合う声 愛が故に 愛が故に人は 生まれ変わる 記憶の中 あなたが微笑むから Good bye, think you whenever I wish your happiness forever 伸ばした手に光が灯る The day until i can' t remember The day until i can' t remember 静かな終わりを今 告げる Good bye, think you whenever I wish your happiness forever 重ねた夢が二人 繋ぐ The day until i can' t remember The day until i can' t remember 未来で笑い合える きっと Good bye, think you whenever I wish your happiness forever 伸ばした手に光が灯る The day until i can' t remember The day until i can' t remember 未来で笑い合える きっと"
15,Every Single Day,"
家入レオ",家入レオ,多保孝一,"どれくらい歩いて来たのだろう いくつものSee you 重ねたLies 綺麗なままでは生きられずに 幸せの意味をずっと探していた たとえば二人が寄り添い合えば 溶けるような愛を感じるでしょう 今までそれさえ知りもせずに 愛の歌など歌ってやり過ごしていた きっと それでよかった あの日 あなたに ここで 出逢うまでは Every single day, we go on それは はじまりの合図 新しい物語が今 そばにいて 受け止めてくれたから 輝けるの ずっと 色のない瞳で世界を眺め 空っぽの心で歌を書いた うわべだけなぞるようなキスをして ひと時の安らぎを手に入れた あなたに愛された 今では 優しい涙とメロディ 溢れて Every single day, we go on それは 旅立ちの合図 新しい物語が今 鮮やかに 色づいてゆく景色 あなたとなら きっと 誰もが出逢い別れを繰り返しては たった一瞬の引力を求める 何度も 何度も 涙の海を越え 飛び込んだのは あなたの腕の中 Every single day, we go on それは はじまりの合図 新しい物語が今 そばにいて 受け止めてくれたから 輝けるの あなたとふたり一緒なら ただそこで 笑ってくれるだけで 強くなれる いつも Every single day…"
16,オバケのなみだ,"
家入レオ",家入レオ・西尾芳彦,西尾芳彦,未来の向こうを映したキャンバス 何色の絵の具で描いてく？ 昨日見た夢のつづきを聞かせて 正義の味方と空を飛んだ話を もしも君と遠く離ればなれになっても 大好きだよ 忘れないでいて欲しい おばけが出たなら どうしようかな いたずらな顔で笑う君が 泣いたり笑ったり繰り返すかな 幸せの意味を教えてくれた あの日の約束 秘密の指切り 小さなぬくもりは 今もここにあるから こぼれ落ちる星に 願いを込めおやすみ 君をぎゅっともっと 抱きしめてたい このまま おばけが出たなら どうしようかな いたずらな顔で笑う君が 泣いたり笑ったり繰り返すかな 幸せの意味を教えてくれた 何度も君の名前を呼んだ 真実の扉を探してる いつだって ねぇそばにいて ひとりきりのままじゃイヤなんだ おばけが出たなら どうしようかな 涙が溢れて どうしようかな 大切なものは近くにあって 叶わない想いなんて 捨ててしまえばいい 重ねた思い出 繋いだ手と手
17,Overflow,"
家入レオ",常田大希,常田大希,幸せの対価に、どれ程の価値が要るかなんて 知る由もない、知りたくも無い 確かなものに手を伸ばしたい 自分の替えなど いくらでもいるんだ 自惚れんなよ 世界はそんなもんだって 生きてりゃわかるさ ガムシャラに 命を燃やし続けて デタラメに 刃を振り回した オーバーフローしているんだ 日々に雁字搦めなんだ 臆病風になびいてしまう前に 愛を探しに行くんだ 君に逢いに行かなくちゃ あと一度だけでいい 初めからやり直せるはずさ みっともないって呆れてくれよ 惨めだねって罵ってくれよ 見捨てずにまた遊んでくれよ 昔みたいに笑ってくれよ 夢ばかりを見てたいわけじゃない 如何しようも無い今を愛していたい なんて戯言を言っていたい どうにもこうにもうまくいかない 脳味噌オフ→事故→向かう泥仕合 こんな時ほど素直になりたいよな ガムシャラに 命を燃やし続けて デタラメに 刃を振り回した 困った事になったな 君に雁字搦めなんだ 未だ平静装い鼻歌交じりで 愛を探しに行くんだ 君に逢いに行かなくちゃ もう一度だけでいい 初めからやり直せるはずさ オーバーフローしているんだ 大切なものなんて 数える程しかないの 愛を探しに行くんだ 気づかぬうちに 欲張りすぎてしまった オーバーフローしているんだ 日々に雁字搦めなんだ 臆病風になびいてしまう前に 愛を探しに行くんだ 君に逢いに行かなくちゃ あと一度だけでいい 初めからやり直せるはずさ 困った事になったな 君に雁字搦めなんだ 未だ平静装い鼻歌交じりで 愛を探しに行くんだ 君に逢いに行かなくちゃ もう一度だけでいい 初めからやり直せるはずさ みっともないって呆れてくれよ 惨めだねって罵ってくれよ 見捨てずにまた遊んでくれよ 昔みたいに笑ってくれよ
18,悲しみの果て,"
家入レオ",宮本浩次,宮本浩次,悲しみの果てに 何があるかなんて 俺は知らない 見たこともない ただ あなたの顔が 浮かんで消えるだろう 涙のあとには 笑いがあるはずさ 誰かが言ってた 本当なんだろう いつもの俺を 笑っちまうんだろう 部屋を飾ろう コーヒーを飲もう 花を飾ってくれよ いつもの部屋に 悲しみの果てに 何があるかなんて… 悲しみの果ては 素晴らしい日々を 送っていこうぜ 悲しみの果ては 素晴らしい日々を 送っていこうぜ
19,カラフル,"
家入レオ",家入レオ,西尾芳彦・家入レオ,雨の朝はパラソル グルグル イイね 水たまりが 静かにキラキラ はねる 赤い長靴で 雨音のリズムにのせて 軽快に Let's go! 想像力はそうね 山を (ずっと) 越えて (もっと) 羽根を広げて 海も (ずっと) 越えて (もっと) 絶好調の This Life! 地図なき道を進もう いつも私 原色のカラフルカラー 花も木々も楽しく ユラユラゆれる 信号の色 赤から青にかわるのも それだけでも Lucky! 想像力はそうね 山を (ずっと) 越えて (もっと) 羽根を広げて 海も (ずっと) 越えて (もっと) 絶好調の This Life! 地図なき道を進もう 瞳 閉じたら あふれ出した 涙のつぶ Uh 雨が 止んだら その先には 虹がかかる 信じてたい
20,カーニバル,"
家入レオ",家入レオ・西尾芳彦,西尾芳彦・家入レオ,罪なき二人は 荒野を走る 夢から覚めたのに 心は羽ばたいたまま 罪な君の香り 部屋中漂ってるのよ 泣かないで はしゃいだ夜が 切なすぎるけど お願い 終わらない 恋の駆け引きが動き出す 大人の真似事は 優しさだけじゃ足りない わざと付いた嘘を 今すぐ 見抜いて欲しくて 無邪気に わがまま言って 困らせたいのに 君は 余裕な 微笑みで 少し 泣けてくる 神は舞い降りた エデンの園へ 二人のオアシス 目指してゆこう メリーゴーランドまわる 寒さも忘れて 愛も恋も夢も もう全部 動き出す 罪無き二人は 荒野を走る 禁断の果実 性(さが)を奏でよう 神は舞い降りた エデンの園へ
21,Kiss Me,"
家入レオ",家入レオ・西尾芳彦,西尾芳彦・家入レオ,"マトモなヤツなんかじゃない 分かっているけど 欲しくて Kiss me ザラついたその唇 絡んだ指先 激しくて Kiss me くだらない 愛 語るなら 逃げきれないくらい アタシのこと 楽しませてみてよ Do you wanna hold me? 好きだと泣けたらいいのに Do you wanna touch me? 誰にでも そんな切ない顔見せるの？ 首筋に赤い もう一度 Kiss me, Please キレイごとばかり並べて いい子なフリしている アタシに Kiss me 視線がぶつかり合えば 全て 見透かされてる みたいで Kiss me 咽(むせ)かえる 愛 刻みつけて 動じない フェイス 今すぐに 歪(ゆが)ませてあげるわ Do you wanna hold me? 好きだと泣いたら嫌うでしょ？ Do you wanna touch me? 誰にも 切ない顔を見せないで 影を重ねてみた もう一度 Kiss me, Please その瞳のずっと奥に 見えない誰か隠してる 嘘をつくなら つきとおしてよ Do you wanna hold me? 好きだと泣けたらいいのに Do you wanna touch me? 誰にでも そんな 切ない顔見せるの？ 首筋に赤い もう一度 Kiss me, Please"
22,希望の地球,"
家入レオ",家入レオ・西尾芳彦,西尾芳彦・家入レオ,星たちに問いかけてる 僕たちの未来はどう？ 強くなりたいんだ その手を伸ばして 掴み取るんだ 大切なもの全て 履き潰してきた training shoes (君は fighter) もがいたり つまづいたり だけど 負けるもんか 夢は胸(ここ)にある 明日への story 自分次第だろう 希望がある... きっと 生きてるから ため息はもう そっと しまって 笑顔になる... だって 君がそこにいる It's fine day. It's fine day. Every day! 願いを叶える場所まで(そう信じて) 走り続けて あとどのくらい？ (cry) 答え知りたいんだ どんなに遠くて 険しくたって 諦めはしない 未来はある... きっと どんな時も 高鳴る鼓動 もっと 刻んで 力になる... だって 君がそこにいる It's fine day. It's fine day. Every day! 晴れのち曇りはまだOK 嵐にならなきゃ まだまし さっきまでは そんな風に思ってた 最高 day 希望がある... きっと 生きてるから ため息はもう そっと しまって 笑顔になる... だって 君がそこにいる It's fine day. It's fine day. 未来はある... きっと どんな時も 高鳴る鼓動 もっと 刻んで 力になる... だって 君がそこにいる It's fine day. It's fine day. Every day!
23,君がくれた夏,"
家入レオ",家入レオ,西尾芳彦,"君の描いた 未来の中に 僕はいない その時代もない まだ少しだけ 傷を抱えたふたりは 夢の続き探してた 思うままに 色付いてくと思ってた 答えなんか 見つけられずに それでもこの世界 廻り続けて 君がくれた夏 その奇跡 僕は忘れない oh 溢れそうな想い あの夕日に隠して so, why... 気づいていた true love true love 時の隙間に 流れ込む風 教室の その片隅で 揺れる前髪 ただ見とれていた僕は 君に 恋をしたんだよ まるで空を 歩いてるみたいな日々 当たり前に そばにいたこと 未来なんていつもそう 疑いもせず 君がいた夏に この気持ち うまく言えなくて oh ふたつの心は 何故に離れていくの？ so, why... 届かなくて 愛情の罠だって 気づいた時は遅すぎて 捻れた感情は 光求め彷徨う 叶わない願い 置き去りのままで 君がくれた夏 その奇跡 僕は忘れない oh 溢れそうな想い あの夕日に隠して so, why... 気づいていた true love true love"
24,キミだけ,"
家入レオ",家入レオ,西尾芳彦・家入レオ,手を繋ぎ歩いた日から 戸惑って 少しだけワガママになる 泣き顔を隠して笑った 特別なこの場所だから ふたりの思い出が消えないように 何もいらないって強がったよ 近づく距離が怖くて… キミだけを追いかけてきたはずだった この胸に問いかけてみたよ 何度も 迷いだした震えるこの気持ちは どこに歩いていけばいい？ 冷たくて 静かな朝に 委ねて 立ち止まる 新しい風 頼りない声が聞こえた 柔らかい 雫の音が 煌めいて 照らしてる うかない笑顔 くだらない嘘で 困らせた 逸らした視線遠くて… キミだけを追いかけてきたはずだった この胸に問いかけてみたよ 何度も 迷いだした震えるこの気持ちは どこに歩いていけばいい？ 淡い未来のどこかに あどけない脆い心は 温もりを探すよ 間違いじゃない確かなモノ 消えそうで キミだけを追いかけてきたはずだった この胸に問いかけてみたよ 何度も 迷いだした震えるこの気持ちは どこに歩いていけばいい？ 触れた悲しみはキミだけ
25,君に届け,"
家入レオ",家入レオ,西尾芳彦・家入レオ,ログアウトした世界は 上手く呼吸も出来なくて 明日が見えない 増え続けるフォロワー 心救われた夜に 1人 泣いた 弱音を吐いた 僕の過去に そっと 寄り添ってくれた こわがらないで 生まれたまま きっと 愛されるはず 目を逸らさないで 心の声で 夢のカケラ 探してる リアルな世界で 笑って見せて 叫ぶ 君に届け ありのままの自分を さらけ出せる場所だった 昨日までは 1秒ごとのコメント バーチャルな波にのまれ 泳げず 沈む そんな時でも そばにいてくれる 君がいるなら 信じることは傷を負う事？ 誰か僕に 教えてよ IDとパスで守られたエリア それじゃ何も 感じられない 高鳴る鼓動は ここで いつも もがき続けているんだよ 傷付いて 覚悟した もう 迷わない 目を逸らさないで 心の声で 夢のカケラ 探してる リアルな世界で 笑って見たいんだ 叫ぶ 君に届け ログアウトした世界は 上手く呼吸も出来なくて 明日が見えない 増え続けるフォロワー 心救われた夜に 1人 泣いた
26,恋のはじまり,"
家入レオ",家入レオ,家入レオ,最初見かけた時 胸がキュンとときめいた 大人な恋に憧れた21 ちょっと無理してしたメイクは 私から浮いて見えた 恋のはじまり 好きで好きでしかたなくて 君にギュっとして欲しくて たまにわがまま言うけど ずっと二人で手を繋ぎたいから ふいに笑った君が愛しくて いつも強気な君 私の腕で眠る時 大きな幸せ感じるのI need you 人って何かを守る時に 強くなれる気がする 恋のはじまり 好きで好きでしかたなくて だけどちょっと切なくて 二人会えない時間は 恋を素敵に育てる魔法 いつも心は君を呼んでいる 好きで好きでしかたなくて こんな気持ちはじめてで お願い まだそばにいたい なんて素直に言えないから 好きで好きでしかたなくて 君にギュっとして欲しくて たまにわがまま言うけど ずっと二人で手を繋ぎたいから ふいに笑った君が愛しくて 愛しくて
27,恍惚,"
家入レオ",家入レオ・多保孝一,多保孝一・須藤優・堀正輝,"悲しみの夜は過ぎ去った 少しの苦みもちょうどいい まやかしの静けさが停泊する 標識は まもなく 終着駅 窓に滴るのは 罪 Oh oh, same day, same place I'm walkin' on the wild side 闇は戯れに 踊り続けるよ 何遍だって終わらない 世界はスローモーション どれだけ君と 絡まり合って間違った そして今日も欲しがる 愚かなスローモーション ただ毎夜、毎夜 夢見る 超えてゆく姿を 身体を 生臭い指を確かめて 安物の傘で身を隠した 裏腹な正しさで脈をうつ リズムが加速する 嘲笑え 恍惚の時を um um... Oh oh, same day, same place I'm walkin' on the wild side 闇は戯れに 僕は叫び続けた 世界の果てにも同じ風が吹いてる 僕らは初めからそれを知ってる 君は何処にいたのかい 赤い果実をかじる時 ねぇ何を知るのかい 君と楽園を去る時 何遍だって終わらない 世界はスローモーション どれだけ君と 絡まり合って間違った そして今日も欲しがる 愚かなスローモーション ただ毎夜、毎夜 夢見る 超えてゆく姿を 身体を"
28,心のカ・タ・チ,"
家入レオ",家入レオ,西尾芳彦,この胸を 締めつける 不安が 見えないままで 置き去りの 気持ちなど 見えないふりしてたけど Oh 隠した 記憶の隙間に すべり込んでくる君がいる Oh 苦しいだけなら 忘れてしまいたい 儚い想い出も… 過ぎてゆく 時間さえ 何一つ 消してはくれない Oh 叫んだ 言葉の意味さえ 誰にも届かないこの夜も Oh いつかの孤独を 感じていた日も 壊れそうになる ずっと泣くことも 出来なかったから やっと 吐き出せるかな 二人で歩いたあの日が 色あせてしまわないように Oh 笑顔ですごした景色を このまま 消し去る… 隠した 記憶の隙間に すべり込んでくる君がいる Oh 喜び悲しみ すべてを 受け止め 新しい未来へ この胸を 絞めつける 過ぎてゆく 時間さえ
29,秋桜,"
家入レオ",さだまさし,さだまさし,淡紅の秋桜が秋の日の 何気ない陽溜りに揺れている 此頃涙脆くなった母が 庭先でひとつ咳をする 縁側でアルバムを開いては 私の幼い日の思い出を 何度も同じ話くり返す 独言みたいに小さな声で こんな小春日和の穏やかな日は あなたの優しさが浸みて来る 明日嫁ぐ私に苦労はしても 笑い話に時が変えるよ 心配いらないと 笑った あれこれと思い出をたどったら いつの日もひとりではなかったと 今更乍ら我儘な私に 唇かんでいます 明日への荷造りに手を借りて しばらくは楽し気にいたけれど 突然涙こぼし元気でと 何度も何度もくりかえす母 ありがとうの言葉をかみしめながら 生きてみます私なりに こんな小春日和の穏やかな日は もう少しあなたの子供で いさせてください
