,Song_Title,Artist,Lyricist,Composer,Lyric
10,生まれ変わり,"
星野源",星野源,星野源,何度も何度も繋いだ手が いつまでも輝けばいいな 何度も何度も見上げた背中はもう 前を向いたまま 何度も何度も繋いだ手が いつまでも輝けばいいな 何度も何度も掴んだ背中はもう 前を向いたまま 生まれ変わりがあるのなら 人は歌なんて歌わないさ 笑い声 遠くに逃げて 子供の僕はさようなら 何度も何度も過ごした日を いつまでも憶えられるかな 何度も何度も交わした体はもう 胸に秘めたまま 木漏れ日がラムネの玉が 固く乾いた空き地の本が 叫び声 遠くで逃げて 子供の僕はさようなら 何度も何度も繋いだ手が いつまでも輝けばいいな 何度も何度も交わした言葉はもう 風に消えたまま 決してもう二度と戻らぬ日が いつまでも輝けばいいな 何度も何度も見上げた背中はもう 前を向いたまま 前を 前を向いたまま
11,海を掬う(House ver.),"
星野源",星野源,星野源,夏の中に手を伸ばして 海を掬うと 山の静寂 雨を落とせ 掌から 心もとない 夜が暑すぎる 君の中に手を伸ばして 海を掬うよ 街の静寂 雨を落とせ 指の隙間から 心もとない 夜が暑すぎると 君の中に手を入れたなら 海を掬うよ
12,営業,"
星野源",星野源,星野源,跪いて話するのさ 好きでもない物を売るのだ 心ない言葉に泣くのさ 気が狂いそうでも普通さ おしぼりで顔拭くのは 色々と汚れてるからさ 雨が降れば 濡れながらでも 歩く歩く 町を征服 買わなきゃ 損だよ奥さん 培った日々はいつか終わるさ 大事な人の笑顔を守る あなたの命を預かろう 痛みはまるで魔法さ 不安はまるでお金だ 雨が降れば 濡れながらでも 生きる生きる 君を征服 買わなきゃ 今だよ奥さん 育んだ日々は僕が守るさ 大事な人が想いを寄せる あなたの命を預かろう バイバイ 今日は帰るよ奥さん 培った日々は君が守るか 変わらぬ僕もいつかどこかで 守られる人に出会うかな
13,エピソード,"
星野源",星野源,星野源,30分の一話の中で 先の見えない苦しみは 15分あたりにくるんだ お金の匂い 間にはさみ ふと君のことを思い出す 未来が見えないな この世界でも 楽しい時間 あっと言う間だろ どんな話でも大丈夫 15分もすれば 次のエピソード
14,おもかげ(House ver.),"
星野源",星野源,星野源,いつも隣でなにかを眺めてる 南から来た空気を見つめてる いつかこれからゆくゆく変わるとか 冷えた土地からくしゃみを待っている 遠くまで 春の面影 越せるまで 年の壁 遠くまで 春の面影 いずれここで会うまで いつも隣でくしゃみを待っている 遠くまで 春の面影 越えるまで 雪の壁 遠くまで 君の面影 いつかここで会うまで
15,折り合い,"
星野源",Gen Hoshino,Gen Hoshino,君の着信に 開く封筒は 踊り叱る 赤い絵文字が あの日隠し事 したのばれたから 謝り方 考えなきゃな いつもの 僕らを 見ればまあまあ 平和なんだろう 可愛げのある危機と そうじゃない方 胸に抱いて 愛してるよ君を 探してるよいつも 他人のようで違う 2人の折り合いを 愛してるよ君を 探してるよいつも 家族のように映る 2人の折り合いを こんな時さえも 誕生日は来て 祝うだろう 日々は続けと 「うん、ごめんなさい」 から始まるStyle バカ極まる毎度のことだが 慣れてるわけじゃない 藁をつかめ テレビとかね 気分変えるのに最適だ えー 多分漏れずクソみたいな話題 観るくらいなら君と喧嘩していたい 神へアーメン君への謝罪 まだ隠れラーメン食べたのしょない どこへ行くの僕ら いがみ合うよ彼ら 空は晴れて風は 髪を撫でていくわ 家の中で僕ら 道の上で僕ら 空は晴れて風は 心撫でていくわ 愛してるよ君を 探してるよいつも 他人のようで違う 2人の折り合いを 愛してるよ君を 探してるよいつも 家族のように映る 2人の折り合いを
16,All Things Must Pass,"
中納良恵＋星野源",George Harrison,George Harrison,Sunrise doesn't last all morning A cloudburst doesn't last all day Seems my love is up and has left you with no warning But it's not always going to be this grey All things must pass All things must pass away Sunset doesn't last all evening A mind can blow those clouds away After all this my love is up and must be leaving But it's not always going to be this way All things must pass All things must pass away All things must pass None of life's strings can last So I must be on my way And face another day Now the darkness only stays at the night time In the morning it will fade away Daylight's good at arriving at the right time No it's not always going to be this way All things must pass All things must pass away All things must pass All things must pass away
17,彼方,"
星野源",星野源,星野源,耳のあたりに雨 胸の下を濡らして 晴れる日をずっと待っている 昼寝終わりは何故 胸の下が竦んで お休みをずっと待っている 子供のように ここではない何処か いまではない彼方へ ここではない何処かへ いまではない貴方へ ここではない何処か いまではない彼方で ここではない何処かで いまではない貴方へ 耳のあたりに雨 必ず上がる雨よ 晴れの日をずっと待っている 子供のように
18,変わらないまま,"
星野源",星野源,星野源,さらば人気者の群れよ 僕は一人で行く 冷えた風があの校舎で 音を鳴らす 遠ざかる 雨の日も 晴の日も 変わらないまま 過ぎた 輝く日々が 耳を塞いだ音楽と 本の中で暮らす これでいいわけはないけど 前は見ずとも歩けるの 雨の日も 晴の日も わからないまま 生きた 輝く日々が 雨の日も 晴の日も 昨夜のラジオが鳴り響く 笑いを押し殺す いつか役に立つ日が来る こぼれ落ちた もの達が 雨の日も 晴の日も 変わらないまま 過ぎた 輝く日々が 雨の日も 晴の日も わからないまま 生きた 輝く日々が
19,季節,"
星野源",星野源,星野源,柳が揺れ あの娘の ああ 街の灯がゆれてる 平屋の角 細道 湯気が狭いお空に 消えてゆく 消えてゆく我は 溶けてゆく 誰かに微笑んだ その季節思い出す 何かに取り付かれていたように 柳は揺れ あの日の ああ 切なさがゆれてる 心の隅 喜び 白い息がお空に 消えてゆく 消えてゆく我は 落ちてゆく 誰かと微笑んだ その季節思い出す 何かに取り付かれていたように 誰かが微笑んだ その季節思い出して 何かに取り付かれていたように
20,KIDS (House ver.),"
星野源",星野源,星野源,ああ 仕事へ行き 銭を稼ぐ 命をただ 繋ぐセオリー 火の鳥には 出会えないが 寝癖の君 鳥みたいだ どんな年を 重ね行けども いつも子供のまま どこか甘えたまま 時計鳴らしたまま 枕を抱いたまま 大人のふりをした 日々は繰り返した 喉を鳴らしたまま 枕を抱いたままだ ああ 休みの日は ほぼ家だな 外へ出たら 迷うよシティ 寒くないが 寄り添ったら 冷たいもの 食べたくなる どんな未来 迎え入れても いつも子供のまま どこか甘えたまま 時計鳴らしたまま 枕を抱いたまま 大人のふりをした 日々は繰り返した 喉を鳴らしたまま 枕を抱いたまま ぼくら子供のまま どこか甘えたまま 時計鳴らしたまま 枕を抱いたまま 大人のふりをした 日々は繰り返した 喉を鳴らしたまま 枕を抱いたままだ あなたの髪が揺れる 風呂の水があふれる 明日はゴミを捨てる その前の掃除機を忘れる 息を飲んで目覚める 寝首に水が垂れる 背中に頬をつける その前に見た夢を忘れる
21,キッチン,"
星野源",星野源,星野源,ふと気づくと キッチンで寝ていた 昨日の料理 捨てずに眺めていた 秋の風が 硝子を叩いた 胸の穴が ポッカリと風を通した 昨夜を境に 時が止まったかのように 同じ言葉が 繰り返し部屋の中 巡る おかずの匂いだけを残して ごみの袋開けて 捨てよう はみだしている思い出 入りきらず いつかなにも 覚えていなくなるように 今の気持ちも 忘れてしまうのかな きっと 腐った体だけを残して いつかなにも なかったかのような顔で 飯を食べて 幸せだなどとほざくだろう つないだ右手 深く沈めて 笑った記憶 川に流して 安い思い出 静かに消えて おかずの匂いだけを残して
22,Cube,"
星野源",星野源,星野源,未来 閉ざした もう終わりさ すべてに希望が見えない 振られた賽の中 閉じ込められた わーきゃーと叫べど 待つだけじゃ 助けは来ないさ 考えろ ここでは 誰も彼も出られない 昔観た カナダの映画であった いかれた箱で殺されてゆくだけ 運命の河流れ いま抗え 気付かず生き惚(ほう)けた 過去をみな 脆い藁に変えて 出口に繋ぐまで 一寸の虫けらと 笑うやつを 終わらせろ 悲しみに座り くつろげるまで 投げる匙も持てず ただ生きていくだけだ 昔見た 手品の箱のようだ 四角い闇の中で刃を待つだけ 運命の河流れ まだ抗え 気付かぬふり通した 過去のこと 顎を摘み見つめ 口づけできるまで 前言を撤回し 音でやつを 殴らせろ 憎しみは やはりここにあるから 逃げることもできず まだ生きていくだけだ ほら見ろ 扉が開くようだ 光に包まれて 出るとどうだ 箱がただ 球になっただけだ 運命 飲み込まれ すべて呪う ことにも飽き飽きだな バカが強いる 理不尽を解(ほど)け 出口が光りだす 運命の河流れ いま抗え 気付かず生き惚(ほう)けた 過去をみな 紡ぎ縄に変えて 出口に繋ぐまで 一生の切なさを 笑いながら 踊らせろ 悲しみに座り くつろげるまで 僕らいつも果てなきこの愚かさの中
23,兄妹,"
星野源",星野源,星野源,夢をみると 思いだすもの 丸いおでこ 光るあの子 横になって 端に寝るよ いつも愛が漂う 洗濯をして 食器洗って 近所を駆ける 誇り高き兄妹 俗世の垢は するりと落ちる 早く逢いたい 夢をみせて兄妹 後ろを向くと 思いだすもの 海の中で 眠るあの子 横になって 端に寝るよ いつも愛が漂う 目にみえぬもの 触れられぬもの 話しかけてる ひとりきりの兄妹 生まれてないし 居場所がないの ふてくされてる 笑顔みせて兄妹 もういない 気がつけば どこへ行っても もういない 眠るしか 夢でしか 逢えないように できている 逢えないように できている 夢をみると 思いだすもの 丸いおでこ 光るあの子 横になって 端に寝ると 何か漂う 側にいるよ どんな時でも 淋しい夜も ひどい朝も 悲しい日々も 苛立つ日々も 丸く収める 謎の兄妹
24,ギャグ,"
星野源",星野源,星野源,紙を重ねて 指を重ねて 物語は動き出す ギャグの隙間に 本当の事を 祈るみたいに隠して インクが瞳に染みた 涙では流れぬもの 今を捲って 命動き出す 見えない四角の間飛び越えて 馬鹿みたいだろ ただ笑うだろう 目の前を嘘と知って 誰かが作る 偽の心を 腹の底から信じて インクが紙に滲んだ 涙では流れぬもの 今を捲って 命動き出す 見えない四角の間飛び越えて フィルム飛び越えて 救われた記憶も 聞いたことのない声も 胸の中に響く また逢えるように 重ねた時を綴じよう 今を捲って 命動き出す 見えない四角の間飛び越えて 紙を捲って 君が動き出す 見えない自分の殻を飛び越えて 弱さ飛び越えて
25,くせのうた,"
星野源",星野源,星野源,君の癖を知りたいが ひかれそうで悩むのだ 昨日苛立ち汗かいた その話を聞きたいな 同じような 顔をしてる 同じような 背や声がある 知りたいと思うには 全部違うと知ることだ 暗い話を聞きたいが 笑って聞いていいのかな 思いだして眠れずに 夜を明かした日のことも 同じような 記憶がある 同じような 日々を生きている 寂しいと叫ぶには 僕はあまりにくだらない 悪いことは重なるなあ 苦しい日々は続くのだ 赤い夕日が照らすのは ビルと日々の陰だけさ 覚えきれぬ言葉より 抱えきれぬ教科書より 知りたいと思うこと 謎を解くのだ夜明けまで 君の癖はなんですか?
26,くだらないの中に,"
星野源",星野源,星野源,髪の毛の匂いを嗅ぎあって くさいなあってふざけあったり くだらないの中に愛が 人は笑うように生きる 魔法がないと不便だよな マンガみたいに 日々の恨み 日々の妬み 君が笑えば解決することばかり 首筋の匂いがパンのよう すごいなあって讃えあったり くだらないの中に愛が 人は笑うように生きる 希望がないと不便だよな マンガみたいに 日々の嫉み とどのつまり 僕が笑えば解決することばかりさ 流行に呑まれ人は進む 周りに呑まれ街はゆく 僕は時代のものじゃなくて あなたのものになりたいんだ 心が割れる音聴きあって ばかだなあって泣かせあったり つけた傷の向こう側 人は笑うように 髪の毛の匂いを嗅ぎあって くさいなあってふざけあったり くだらないの中に愛が 人は笑うように生きる 人は笑うように生きる
27,口づけ,"
星野源",星野源,星野源,遠く茨の道さえも 貴方とゆけば頼もしい 繰り返す 一度しかない 夜と朝の口づけを 瞳交わしたあの日から 糸が絡んで外れない 繰り返す 一度しかない 夜と朝の口づけを 未だに思う 時 やり直せたら 揺れる 赤い花が 枯れなければいいのに 肩に担いだ悲しみを 明日に投げ打つ不安らと 繰り返す 一度しかない 夜と朝の口づけを 未だに思う あの日 戻れるなら 揺れる 君の髪に 触れられればいいのに 遠く茨の道さえも 貴方とゆけば頼もしい 一度だけ を繰り返そう 夜と朝の口づけを 夜と朝の口づけを
28,Crazy Crazy,"
星野源",星野源,星野源,お早う始めよう 一秒前は死んだ 無常の世界で やりたいことは何だ 愛しいものは 雲の上さ 意味も闇もない夢を見せて Crazy Crazy 可笑しい頭揺らせ Crazy 狂って どうかしてると笑えば まだあの声がする 銀幕の彼方 君が教えてくれた 等しいものは 遥か上さ 谷を渡れ 欲望を越えろ Crazy Crazy 可笑しい頭揺らせ Crazy 狂って どうかしてると笑えば まだあの言葉が 沈む夕日が 頬を染め 寄せて返す 海が燃えている Crazy Crazy 可笑しい心踊れ Crazy 狂って ふざけた場所で逢おうぜ Crazy Crazy 可笑しい頭揺らせ Crazy 狂って どうかしてると笑えば あのただ優しい 歌声はまだ続く
29,グー,"
星野源",星野源,星野源,夢を見た日の寝起きの顔 ぶちゃむくれているけれど好きなの ファンデーションより すごいまつげより グーグーグーグーグーグーグー 寝た後の顔がいい 西日差し込む居間の中で しわを重ねた口がポッカリと すごい着物より 輝くドレスより グーグーグーグーグーグーグー 昼寝のよだれがいい 白いカーテンが揺れたよいま この部屋にいつ来たのかわからない すごい機械より 白いベッドより グーグーグーグーグーグーグー うちの布団がいい 隣の椅子で寝起きの顔 疲れてるのその笑顔好きなの エロいナースより 管だらけより グーグーグーグーグーグーグー お前の隣がいい 見慣れた天井見て笑う 二人の布団は少し狭いな 寝起きの顔は たぶん見れないけど グーグーグーグーグーグーグー お前の懐で グーグーグーグーグーグーグー 少し眠ろう
30,喧嘩,"
星野源",星野源,星野源,君はなかなかにぬかしおる 僕はなかなかにぬけている 昨夜の寝相は シェーするイヤミに似てる 他人なの いつまでたっても でも できれば最後は 同じ場所で 同じ時に 日々に置いてかれ しわくちゃになる 入れ歯飛び出して みそ汁に浮く 昨夜の寝相に 先立たれたかと焦る 増えていく しわに刻み込む ああ できればこのまま 同じままで 同じように 昼間は無視して 深夜のお茶で仲直り 他人なの いつまでたっても でも できれば最後は 同じ場所で 同じ時に
31,Get a Feel,"
星野源",星野源,星野源,肩を揺らせ 悲しみに乗って 手を叩け 憂鬱を 叩き潰した 毎日にも I Get a Feeling 何か居て 腰を揺らせ 喜びをもって 目を合わせ 優しさを 交わし続けた 毎日にも I Get a Feeling 何か居て 瞳には映らずに 鼓膜には届かぬ 魂に似た子供の様な ああ どんな肌の色でも 心揺らせ 16に乗って 手を叩け 裏側で 歌い鳴らした いつの日にも I Get a Feeling 何か居て 頭抱え 耳を塞げ 頬濡らせ 痛みを 含み続けた 毎日にも I Get a Feeling それは居て 歴史には残らずに 記憶にも残らぬ 花びらに似た笑顔の様な ああ どんな国の元でも 心揺らせ 16に乗って 手を叩け 裏側で 歌い鳴らした いつの日にも I Get a Feeling 何か居て いつも それが居て
32,恋,"
星野源",星野源,星野源,営みの 街が暮れたら色めき 風たちは運ぶわ カラスと人々の群れ 意味なんか ないさ暮らしがあるだけ ただ腹を空かせて 君の元へ帰るんだ 物心ついたらふと 見上げて思うことが この世にいる誰も 二人から 胸の中にあるもの いつか見えなくなるもの それは側にいること いつも思い出して 君の中にあるもの 距離の中にある鼓動 恋をしたの貴方の 指の混ざり 頬の香り 夫婦を超えてゆけ みにくいと 秘めた想いは色づき 白鳥は運ぶわ 当たり前を変えながら 恋せずにいられないな 似た顔も虚構にも 愛が生まれるのは 一人から 胸の中にあるもの いつか見えなくなるもの それは側にいること いつも思い出して 君の中にあるもの 距離の中にある鼓動 恋をしたの貴方の 指の混ざり 頬の香り 夫婦を超えてゆけ 泣き顔も 黙る夜も 揺れる笑顔も いつまでも いつまでも 胸の中にあるもの いつか見えなくなるもの それは側にいること いつも思い出して 君の中にあるもの 距離の中にある鼓動 恋をしたの貴方の 指の混ざり 頬の香り 夫婦を超えてゆけ 二人を超えてゆけ 一人を超えてゆけ
33,ここにいないあなたへ,"
星野源",星野源,星野源,いつまでもいつでも 夜月は輝いて 海に揺れる時を 静かに照らし出す 足首を濡らした 笑った波達が 手を振り泳いだら 朝日が顔を出す 命の端で 辿った道には泡の轍 ここにいないあなたへ 空を見ては そっと手を繋いで ここにいないあなたへ 潮の路が燃えている 物心幾月 すべてを飲み干して 目の前の未来を 必ず掴み取る 瞳の奥で 見つけた勇気は知らない記憶 ここにいないあなたへ 空を見ては そっと手を繋いで ここにいないあなたへ 胸の音が燃えている 命の端で 辿った道には花束揺れる ここにいないあなたへ 空を見ては そっと手を繋いで ここにいないあなたへ 潮の路が燃えている 胸の音が燃えている
34,子供,"
星野源",星野源,星野源,朝起きて 目を開けて 隣に君が 腹へって 冷蔵庫 開けて二人は ぼんやりとチューするの 何もない休日に 寝間着のままで パン焼いて テレビ見て 玉子をのせて ぼんやりと過ごすのよ 子供と子供が 一緒になったなら 二人で大人になればいい 朝起きて 仕事して 帰ると君が 腹へって 冷蔵庫 開けて二人は ぼんやりとチューするの
35,Continues,"
星野源",星野源,星野源,風を走るわ 鳥たちは 呆れるほど 高く羽ばたいてるんだ 胸に浮かんだ はらいそは 笑えるほど 鈍く輝いてるんだ ただ ただ 過ぎるさ僕等 未知を行く 命は続く 日々のゲームは続く 君が燃やす想いは 次の何かを照らすんだ 命は続く 日々のゲームは続く 足元の 地平線の向こうへ 消えた時から 消えないな この力は 誰も邪魔できなかった 生まれる前の 思い出が この心を いつも蹴り上げてるんだ まだ まだ 進むさ僕等 闇を飛ぶ 命は続く 日々のゲームは続く 君が燃やす想いは 次の何かを照らすんだ 命は続く 日々のゲームは続く 足元の ひとつ先の方 輝き重なり 草木は葉を伸ばし 戸惑いぬかるみ 雨に呑まれる様な 幻 温もり 痛みさえ 向かい合った ここで 命は続く 日々のゲームは続く 君が燃やす想いは 次の何かを照らすんだ 命は続く 日々のゲームは続く 足元の 地平線の向こう 命は伝う 君の想いを繋ぐ 空に響いた音は 次の僕らを照らすんだ 命は伝う 君の想いを繋ぐ 星に響いた音は 次の誰かを照らすんだ
36,桜の森,"
星野源",星野源,星野源,あそこの森の 満開の下は 虫もその他も 土を開け 外に出てくるだろう どけそこどけ 欲しいのは光 君もその他も 胸を開け 足を開け 踊るならば 僕は それをただ見てる それをただ見つめてる 鬼達が笑う それをただ見つめている 僕はただ見てる それをただ見つめてる 花びらに変わる 君をただ見つめているよ どこぞの森の 満開の下で 虫も貴方も 土の中 外に憧れたろ 悲しみ消えた 春風がさらい もしもよければ 胸を開け 足を開け 跳ねるならば 僕は それをただ見てる それをただ見つめてる 花びらに変わる 君をただ見つめているよ 泣かないで待ってる 散らないで待ってる ラジオから流れる 花びらが流れる 僕はただ見てる それをただ見つめてる 鬼達も笑う それをただ見つめている 僕はただ見てる それをただ見つめてる 花びらに変わる 君をただ見つめているよ
37,サピエンス,"
星野源",星野源,星野源,独りに浮かんだ 滲む音楽が 貴方の鼓膜を揺らした 機械になりたいんだ 優しさを持った 加速するハットは ベースを連れる ふと足を止めた 些細なユリーカ 誰かの足もと照らした 機械になれないんだ 僕たちはいつも 見えてる天竺 目指しながら ただ 馬鹿馬鹿しさの中 歌い出す ああ 僕らは いつまでも間違ったまま 世界を変えて走り出す ふざけた愛しみを味わったまま やめない意味は いつの日も寂しさだ 花がひらく 君がわらう 偶にもらう 愛をもらうよ ただ 空々しさの中 夢を見る ああ 僕らは いつまでも間違ったまま 世界を変えて走り出す ふざけた愛しみを味わったまま やめない意味は いつの日も寂しさだ ああ あなたは いつの日も間違えたまま 泥水蹴って走り出す ふざけた愛しさを抱えたまま 転んだ後に 目が合って 笑うだろう
38,Same Thing (feat. Superorganism),"
星野源",星野源・英訳詞：Superorganism,星野源,"It doesn't matter to me whether it's all rain or full of sunshine You piss me off, I love you a lot To me, they both mean the same I meet really cruel guys and sweet angels too, like all of the time And they're always around, they're all crazy too, I hope you know what I mean I've got something to say To everybody, fuck you It's been on my mind You know I meant it with love I just thought it'd be fun Went through a whole lot so fuck this They all mean the same thing, you know We alright, change it up, do your thing Let's be real for a sec, I think you'll relate, we feel down often too Mistakes that were made, the love that we ate, they all share a lovely home Anywho why don't we just karaoke？ You'll be Scarlett, I'm Bill I wanna show you this really cool song, c'mon, let's fuck shit up I've got something to say To everybody, fuck you It's been on my mind You know I meant it with love I just thought it'd be fun Went through a whole lot so fuck this They all mean the same thing, you know We alright, change it up, do your thing Wabi sabi Make it messy I've got something to say To everybody, fuck you It's been on my mind You know I meant it with love I just thought it'd be fun Went through a whole lot so fuck this They all mean the same thing, you know We alright, change it up, do your thing"
