,Song,Artist,Lyricist,Composer,Lyric
10,Count on me,"
Novelbright",雄大,雄大・勇太朗,ボロボロの心を癒す 一番大事なものは何かを教えてくれた 一人きりになっても 離れ離れになっても 重なり合う想いはいつも一つ この足が動かない時は 一度ゆっくり休んでみて またその次から 足並み揃え歩けばいいさ 君のいない世界なんて 絶対に想像できないから 守るよこの手で 譲れぬこの居場所を ベットの上で一人思う なぜ大事な時に限っていつもこうなるの 迷惑かけてばかりの未熟な自分がどんどん 嫌いになっては落ち込んでいくこの負の連鎖 悲しみの果てから 救い出してくれたのは いつもそばにいてくれるあなた 成功が掴めなくても 負け続けの毎日でも あなたとならば 何回だって這い上がれるんだ そう言ってくれた言葉が 僕の心を強くさせるから ありがとう今度は僕が君を支えるから この足が動かない時は 一度ゆっくり休んでみて またその次から 足並み揃え歩けばいいさ 君のいない世界なんて 絶対に想像できないから 守るよこの手で 譲れぬこの居場所を あの空の下で誓うよ この手を二度と離さないから いつまでも果てしなく笑い続けたいな 願いが届かなくてもきっとずっと居られますように 永遠の愛を探すよ
11,君色ノート,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,閉ざされた心の扉を開くと 瞬きもできないほど煌めく世界がそこにはあるんだよ 何気ない日々に突然臆病が 土足で上がり込んで この胸を蝕んでいく 足取りが酷く重い弱気な僕を 躊躇なく蹴飛ばして 踏み出せと先へと進み 気がつけば君の奏でる音鳴り響き 知らぬ間に走ってたメロディの鳴る方へ 裸足のままで飛び出した 連れ去りたいな何処までも 五線譜をふたりでなぞり響かせたいから いつの季節も思い出すよ 僕を描いた君の色 Ah... 記憶に焼き付いたまま 君のその声が優しく包むから 意地っ張りで強がりな君はいつも 辛く泣きたい時も わざとらしく笑って見せた 時間を忘れて無我夢中にはしゃいだ日々 24色のパレットみたくカラフルな思い出 交わした誓いを握りしめ 迷いも捨てて飛び込んだ 踏み出す一歩くれた君忘れはしないから 乾いた世界を抜け出して 共に向かった夢の場所 Ah... 瞳を閉じてもまだ君の残像がこの目に残るよ 出逢って生まれ変われた 二度と色褪せない 何度だって思い通り君色を描くよ 裸足のままで飛び出した 連れ去りたいな何処までも 五線譜をふたりでなぞり響かせたいから いつの季節も思い出すよ 僕を描いた君の色 Ah... 記憶に焼き付いたまま 君のその声が優しく包むから
12,candle,"
Novelbright",山田海斗,竹中雄大・沖聡次郎,あなたに届かなかった言葉 わかってる実らない果実を 待つほどにバカなわけじゃないからさ もうさよなら 淋しさに疲れてその手に抱かれ 恋をしたフリしてあなたを重ねて 満たされた気になって繰り返すだけ 冷たく突き刺さる本音が邪魔だけど 赤々と激しく揺れる炎は 優しく傷口を癒してゆくよ 今だけは一度きりの罪と言い聞かせて 飾られるだけの愛は ただ美しく崩れていく どれほど後悔を辿っても いまはもう誰かのそばにいて あたたかい幸せを感じるのに 目をそらした 唇が触れあってこの手に抱かれ 愛されたフリしてあなたに溺れて 想いが深くなって繰り返すだけ 途切れない糸は螺旋を描いて こんなにも眩しく燃え上がるのに 浮かび上がる影はあなたじゃないの 消えていく好きじゃないから？いつもそばにいるのに 壊れそうに微笑むから 触れるたびに滲んでゆく 暗く冷え切った部屋で二人言葉もないまま 目を閉じて考えてた雨音だけ響いて 好きになれたら あんなにも虚しく燃え尽きるのに あなたに触れたくて灯してしまう もう一度ワガママでも私だけ見ていて 創られただけの愛は また美しく崩れていく
13,Sunny drop,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,逢いたいと泣く空の彼方 変わらず笑う君が今も愛しいんだよ 五月雨に浮かぶ雲間眺めても 憂い放つ陽は見えないけど 降りしきる雨は言葉もないままに僕らを 二人だけの場所へ誘うだろう 忙しない毎日に 相変わらずのわがまま放題さ 気がつけばほら君は姿を隠す 逢いたいと泣く雨上がれば 空は君の居場所を照らす 想定外の風に吹かれ 明日は僕に行き先知らす きっとまだ強がりなままで 笑う君が愛しい日々よ 潤す目に映る群青色の空 夕焼け色づき頬を撫でる 恋に似たような夢を描いてみた僕らは 道は違えど駆け出したよ 繰り返し負う傷が疼く日だってあった でも簡単に逃げ出したくないやと 涙目を擦り繕う笑顔で 立ち尽くす君の姿を探す 散々泣いた雨あられで 傘も持たず足早に行く 最低な色のこの空も 明日は君を見つけてくれるのかな 逢いたいと泣く雨上がれば 空は君の居場所を照らす 想定外の風に吹かれ 明日は僕に行き先知らす きっとまだ強がりなままで 笑う君が愛しい日々なんだよ 何年先も変わらないままで 照らし出すよいつだって君を
14,さよならインベーダー,"
Novelbright",竹中雄大,竹中雄大・山田海斗,重い荷物背負い込んで 夢を謳った少年が 片道切符握りしめ 都へ宣戦布告 初見だらけの日々も 持ち前の明るさで みるみる世界切り開いて さあここから勝負だ なんでそんなタイミングで 彗星の如く現れた？ 心を貪る病原菌 お前ごときに邪魔させてやるか これ以上荒らすなよ もう一切合切消えてくれ 若い未来脅かす存在は グッバイナイアガラ 自由自在に操られ 病原菌中心の生活 答えの見えない世の中で 怯える人々 夜は外に出ないで 人との距離は空けなさい 大声は出さないで あれもこれもダメだ 肩身の狭い毎日だよな このままじゃおかしくなるわ 非常事態うるせえな もう一刀両断断ち切って 暗い話題作り出す存在は グッバイヴィクトリア これからの未来はもうSD(ソーシャルディスタンス)なんて忘れてさ 当たり前の毎日が一刻も早くに舞い戻れ 不平不満並べても実際問題は変わらない そんなことわかってても うざったいもんはしょうがねぇ これ以上荒らすなよ もう一切合切消えてくれ 若い未来脅かす存在は グッバイナイアガラ 非常事態うるせえな もう一刀両断断ち切って 暗い話題作り出す存在は グッバイヴィクトリア
15,the Eternal oath,"
Novelbright",山田海斗,竹中雄大・沖聡次郎,"巡り巡る季節 何気ない日常は 記憶の奥へと焼きつき 君と生きるそんな 理想描く未来へ 夢を見ているように 少しずつ 崩れていく 変わりゆく景色の中で Bressed time. 輝きのなかへ そっと溶けてしまいそうで I'll never forget these precious memories. I just wanna be here with you forever. 眩しい光を求めて 枯れて散らばった 言の葉は砕け 秘密だけが残されてゆくんだ 運命なんて残酷なフレーズで僕らは 簡単に終わりを告げる？ I can't hold back my tears. 流れゆく雲をただ見つめて 儚く散って 切なくなって 堕ちてゆく記憶の果てへと Freeze time. 離れていかないように ずっと君の手を握るんだ Don't wanna know that you won't be my sight. Have you known that it will be like that？ 瞳に涙を浮かべて 「またね」と言って 影も落とさないで また君のいない時間を刻むだけ きっと… Last time. 消えていかないように ぎゅっと君を抱きしめたんだ I don't wanna leave you , but you will go away. You and I are never to meet again. さよならも言えずに僕は 星を掴むように 手を伸ばして 思い出を残すように 名前を呼ぶんだ I'll live to keep uncertain promise and wait here. ‘Cause I'll love you forever. また逢える未来を探して"
16,スタートライン,"
Novelbright",竹中雄大,Novelbright,あの場所で僕たちが出会った日から はじまりの合図で栄光への道が開かれ 過ぎてゆく毎日が思い出となり 心の奥に刻まれて to be strong あれから僕は立ち上がることをやめなかった 1人じゃないと思える強さを信じて 終わらないから次なるスタートライン目指して あざ笑われても自分信じていく 次なる世界へ いつだろうか朝５時の鳩なく頃に これからの未来の話に花が咲いたりして くだらないことして笑い合ったあの瞬間も かけがえのない宝物になり続けるの 叶えられるさ望みを捨てず前を向いたら あの日交わした約束を今も信じて 悲しんだ夜思い出して這い上がればいい 僕たちはそう信じて掴み取る 新たな光を こらえきれない思いをあなたに届けたいから どんくらい離れてもあの過ごした時間は必ず 僕たちの心の奥に鳴り響いていく 苦しい時も支え合って歩いてきたから 新たな道を選んでもこれからも応援してるよ いつまでもいつまでも歩き続ける どこまでだって行けるとあなたが教えてくれた 誰かに終わりと告げられても納得できやしない オワリはハジマリに変えられるから everyday
17,青春旗,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,僕が生きてきたステージで 何もできない日々が来たって 躊躇わずにとことん笑える方角へ 出発のフラッグ揚げよう 開幕寸前だった あの舞台もまた消え去ってた どこまで遠くなったって 前だけは向いてたいけれど どんな昨日も今日だって 明日を強くさせるんだと 信じて全部乗り越えた でも先はまだ見えない たかをくくって戦っていたって 負けそうな時だってあるけれど 木漏れ日がそっと道のり照らしてくれるから 諦めず踏み出して 僕が生きてきたステージで 何もできない日々が来たって 過去も全て声をあげて間違いないと叫べ 誰かの目なんてどうでもいい 誰よりもはしゃげ！走ろうよ 躊躇わずにとことん笑える方角へ 出発のフラッグ揚げよう 簡単そうに成し遂げた あの人はすごい人なんだと 持って生まれた才能が 違うとため息を吐いた 散々だった前例が 走るスピードを落としていく もうダメかもしれないと 負けを認めて生きてきた 思い通りにいかない日々だって 誰かと比べる前に自分を 愛してあげて分かってあげたその先に 変わりだした僕がいた 今まで抱えてきた後悔もそっと撫で下ろして 青春は未完成さ 正解も不正解も笑え 僕が生きてきたステージで 何もできない日々が来たって 過去も全て声をあげて間違いないと叫べ 誰かの目なんてどうでもいい 大袈裟な一歩を踏み出して もう迷わない とことん笑える方角へ 出発のフラッグ揚げよう 僕らの目指す場所へ
18,ツキミソウ,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,出会いと別れ繰り返す度 心をすり減らす 記憶をかき分けた先に 滲んだ思い出が待つ あなたを知らない世界の方が ずっとマシだったと笑う いつしかすれ違う日々の中で 本音隠しながら気づかないふり 茜色のこの街眺めては こんなにもあなたのこと思い出してばかり 忘れたいのに 今更素直にはなれない 分かってるんだよ 今も心は泣いてるよ 季節を越えてあなたはまた 世界を奪っていく 感じるぬくもりがそっと 私の未来も奪う 時計の針は突然止まる あなたが告げた言葉で どうしてここでひとりなんだろう 流した涙の意味を ねぇ教えてよ ふたりでいたこの道歩いても もう二度とあなたのこと思い出しはしない 忘れるように愛した証を投げ捨て また新しい日々へと歩き出す 鼓膜が破れたっていいよ 結んだ髪をほどいて 悲しみから解き放つために叫んだ 優しくなれる心が欲しいよ 凍えそうだよ寂しさ嘆いても 大好きで大嫌いなあなたはもういない 巻き戻してあの日に戻れるのならば 伝えたいけど今はもう遅いかな 茜色のこの街眺めては こんなにもあなたのこと思い出してばかり 忘れたいのに今更素直にはなれない 分かってたんだよ ずっとあなたを求めてた
19,時を刻む詩,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,何年時が過ぎようとも変わらぬものがある 命ある限りそれは続いていく 不安で先が見えなくても進む自分を信じて 想いは途切れず遥か彼方まで 無関心な人の山 押し潰されそうだけど 諦めず歩いていく 何処までも歩いていく 誰かがそうだからとか 周りはこう言ったとか 目もくれずに自分を貫いた ここまでの険しかった道のりは 神様が与えた試練だと思って 風は今追い風へと変わり やっと僕らが全てを捧げたものの意味を知ったんだ 簡単に成し遂げられる夢はつまらないよね 人生一度きりの大冒険しちゃおうか 満天の夜空眺め肩組み抱きしめ合う あの時間が今の僕らを形成した 土砂降りの雨の日も 炎天下続く日も 僕たちは旅に出た 君たちも追いかけた ぬかるんだ足下で 転げてしまう時は 君が僕らを救ってくれたんだ この先もこれだけは揺るがないよ どのページも君と足跡をつけること 約束さ50年後の未来も きっと僕らは同じ時を刻み息をしているよ 探していたずっとこの場所で 出逢えたこと心からありがとう ここまでの険しかった道のりは 神様が与えた試練だと思って 必ず届くと奮い立たせた やっと僕らが全てを捧げたものの意味を知ったんだ
20,拝啓、親愛なる君へ,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,拝啓、親愛なる君へ この歌をあなたに贈るよ 生まれた日から歩いた今日までの道のり ときめかす話をしよう 愛想を振りまくのが苦手な私は うまく馴染めないまま時間(とき)は過ぎていく 居場所を求めて踏み出した一歩目 そんな時にあなたと出逢えた 嗚呼 特別な日は此処に居たいから 代わりなんかない宝物なんだ 醒めない夢を見ているようだな 恥じらいもなく素でいられる場所 やっと見つけたよ 何年前の話だろう わがまま言ってばかりの毎日 何事にも楯突いてはあなたを 困らせて呆れさせたね 青春の向こう側 リアルな社会は 泣き言言ってばっかじゃ何も通じないから 彷徨いもがいている私を連れ出して 眩しい日々をくれてありがとう 嗚呼 生まれ変わってもそばに居たいから たどり着いたんだきっと間違いないよ いつまでも負けてられないよな 今度は私があなたへ贈る幸せを 嗚呼 特別な日は此処に居たいから 代わりなんかない宝物なんだ 醒めない夢を見ているようだな ありのままでいられる場所だ 嗚呼 歓びの歌此処で歌うから ため息も全部空へ消えていくよ 果てしなく続きますように 祈りを込めもう一度叫ぼう 胸躍らせる日々に出逢えたよ。
21,ハミングバード,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,Good Morning 呼び覚ます あなたの声が目覚めの合図なの いつもより気持ちのいい朝だね Good Morning キスをした 慌ただしい日々からは離れた ふたりだけの穏やかな朝だね “Can I take a bath？ Can I have breakfast？ But I want to rolling around with you in bed again.” いつも通り自由気ままなあなた Open the curtains. View from the window. The sunlight gently envelops our hearts today. 光射す世界へ走り出そう あんなに頑張ってるから 願いを全て叶えるよ 今日はあなたを強く抱きしめたい どんなに時が流れても 変わらずふたりでいるよ この当たり前が続きますように Hello 舞い落ちる 花びらが色付く景色の中 お互いに笑顔咲かせてた Hello 歌い出す 流れるいくつものメロディがさ ふたりの絆を強くさせた 悲しいこと 苦しいこと 眠れない夜に襲われてもほら また優しい朝に包まれるよ こんなに頑張ってるから 今日くらいは好きにしよう あなたの隣でずっと笑わせるよ 愛を歌ってあげるから 誰も知らない場所でさ ふたりだけの秘密にしよう 色とりどりの日常が 少しずつ輝きを増す あなたと出逢えた奇跡だよ あんなに頑張ってるから 願いを全て叶えるよ 今日もあなたを強く抱きしめたい どんなに時が流れても 変わらずふたりでいるよ この当たり前が続きますように
22,Heart vioce,"
Novelbright",竹中雄大,竹中雄大・沖聡次郎,Nights spent alone over thinking Wondering just what I spend my days living for Afraid of the days waiting for me If things were only to end this way right now Its by your side I feel safest Forgetting all the things weighing me down Everynight I wait to hear your voice To be happy held in the warmth and kindness of your always waiting arms Feeling like I can love the current me for me I'm scared of nothing when I'm with you For me to live like me Seemingly so simple but incredibly difficult To get rid of everything I have And run away from my waiting reality You congratulate all my efforts But even the you who scolds me is lovely Everynight I wait to hear your voice To be happy held in the warmth and kindness of your always waiting arms Feeling like I can love the current me for me I'm scared of nothing when I'm with you Everynight I wait to hear your voice To be happy held in the warmth and kindness of your always waiting arms Feeling like I can love the current me for me I'm scared of nothing when I'm with you I wait to hear your voice To be happy held in the warmth and kindness of your always waiting arms Feeling like I can love the current me for me I'm scared of nothing when I'm with you
23,bad guy,"
Novelbright",Billie Eilish O'Connell・Finneas O'Connell,Billie Eilish O'Connell・Finneas O'Connell,"White shirt now red, my bloody nose Sleepin', you're on your tippy toes Creepin' around like no one knows Think you're so criminal Bruises on both my knees for you Don't say thank you or pleaseI do what I want when I'm wanting to My soul？ So cynical So you're a tough guy Like it really rough guy Just can't get enough guy Chest always so puffed guy I'm that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type I'm the bad guy Duh I'm the bad guy I like it when you take control Even if you know that you don't Own me, I'll let you play the role I'll be your animal My mommy likes to sing along with me But she won't sing this song If she reads all the lyrics She'll pity the men I know So you're a tough guy Like it really rough guy Just can't get enough guy Chest always so puffed guy I'm that bad type Make your mama sad type Make your girlfriend mad tight Might seduce your dad type I'm the bad guy Duh I'm the bad guy, duh I'm only good at bein' bad, bad I like when you get mad I guess I'm pretty glad that you're alone You said she's scared of me？ I mean, I don't see what she sees But maybe it's 'cause I'm wearing your cologne I'm a bad guy I'm, I'm a bad guy Bad guy, bad guy I'm a bad guy"
24,PANDORA,"
Novelbright",山田海斗,竹中雄大・山田海斗,芽吹くdaisy 屈託ない微笑女(びしょうじょ) 一顧傾城(いっこけいせい)の お高値 flower woman 廻る(めぐる)縁(えにし) 常(とこしえ)の恋騒動 自己形成とお別れ lovesick men ahとろけそう その瞳の奥で ahとまれない そっと君に触れたい wow I can't forget your smell. I want everything about you. 曝け出す Your wild soul 濡らせsweet kissで もう You're like PANDORA. 放つ馨香(けいこう) 抵抗のない妄想 脳裏に侵食 色慾のパラサイト 快楽の欠落？ 有象無象の幻想 You're crazy about me？？ 至極のララバイ あぁ、今にも ちぎれそうな声が もう、離れない もっと君を知りたい wow You can't forget my smell. I want everything about you. 暴れだす My wild soul 揺らせバイブレーション 疼く身体を魅せて… PANDORA どれだけ離れてたって 馨(かぐわ)しく付き纏ってくる 溢れ出る欲に溺れて 戻れない愛しきprisoner wow You can't forget my smell. I want everything about you. 曝け出す Your wild soul 濡らせdeep kissで もう You're like PANDORA. 暴れだすYour wild soul 揺らせバイブレーション 疼いて ねぇ PANDORA!!!
