,Song,Artist,Lyricist,Composer,Lyric
10,いらない,"
SAKANAMON",藤森元生,藤森元生,柄杓を描く様な星々が 巣食う世界で 君の私利私欲は唯人々を支配するの モダンな金字塔は 権力の証として 刃向かう下郎共を粛清 バタバタと殺すよ 冷酷非情 だけど 苦しみに歪んで 愛や情けを捨て去って生きる君と僕は似てるね 重ねてしまうな 愛深き故に行末も泣かせてしまうのならば僕は消えよう その無情の果てには悲しみも苦しみも無い 罪深き故に喜びが訪れないとするならば受け入れるよ それで万事解決さ 何もいらない 誰もいらない 僕はいらない だけど 温もりを想起して 愛や情けが蘇って朽ちる君を僕は ごめんね 拒んでしまった 愛深き故に行末も泣かせてしまうのならば僕は消えよう その無情の果てには悲しみも苦しみも無い 罪深き故に喜びが訪れないとするならば受け入れるよ それで万事解決さ 何もいらない 誰もいらない 僕はいらない
11,いろはうた,"
SAKANAMON",藤森元生,藤森元生,只管にやり直し夜も更ける 眠さを上手く脇道へ 揃えて完成 歩め 解れぬ言の葉
12,UTAGE,"
SAKANAMON",藤森元生,藤森元生,雑多に紛れ見落とされがちな 素っ頓狂で偏屈な店舗 関心お持ちでしたらお立ち寄りな 大歓迎します駄目なゲスト 天然の不適合ネタ取り揃えた 全品が特選の歪な酒肴 例外無し 漏れ無く酌み交せば 楽観的イメージをご提供 提灯 灯 灯った 気の合う仲間 拳が上がる上がる 今宵集まった我等を祝して乾杯の音頭 さぁ騒がしい宴会なんだ ふれあい語らい コンビネーション 心満たすまで さぁ小賢しい対応なんか 要らない出来ない 要はエモーション 身を任せるだけ 更生の余地無い程に拗らせた 場違いにゃドンピシャの避難所 特製妬み嫉み盛り合わせた 全肯定のコースへエスコート 謙遜 遠慮 自重なんて猪口才な じゃんじゃん頼んじゃって オッケーベリーグッド 愚痴やお悩み何でもお聞かせ願う 解決出来ないが共に泣こう まぁ何かと大変なんだ 煩い災い 容赦無えよ ここで吐き散らせ さぁまたと無い空間なんだ 止まない止めない コミュニケーション 君が笑うまで さぁ差し迫る終電なんか 知らない訳ない ノーリアクション 始発が来るまで さぁ行こうご一緒に
13,WOULD YOU LIKE A HENJIN,"
SAKANAMON",藤森元生,藤森元生,可笑しくたって大丈夫 まあ大丈夫っちゃ大丈夫 やらかしちゃって大丈夫 まあ確証無いが大丈夫 我儘気儘なグッデイ 後先いざ知らずマイウェイ 争う事も無く摂生 オーキードーキー 取り留めのない所作が 巻き起こしたイレギュラー それが何故かいざこざ 波風を引き寄せる 有り触れた世の常は 全てが実しやか 確かな物は違和感 又もや生まれ落ちる バレバレだって超ナイーブ 取り繕ったって三日坊主 開き直ってはいポーズ 逆の逆を行った結果ドープ 誰からどう見ても劣勢 飛び交う冷ややかなメッセージ 構わず健やかにベイベー オーキードーキー タッタッタッ ホップステップジャンプ ダンダンダン 泥水溜まりの中 全て汚しちゃえば汚れじゃ無い あっちもこっちもブラックがベター ピチピチチャプチャプランランラン どっちだって良いと思えば七色以上のひょんな虹が架かるに 取り留めのない所作が 巻き起こしたイレギュラー だけど時に朗らか 波風を擦り抜ける 取るに足らぬボヘミアン 取り扱いなど不可 口喧しき猪口才 お引取り願いまする 上手く行かぬ所が 上手く出来た世の中 誰かが道示せば 誰かは曲がりくねる 有り触れた世の常は 何処吹く風こちとら 取繕わぬデカダン お気に召しませ would you like a henjin
14,鳥兎怱怱,"
SAKANAMON",藤森元生,藤森元生,瞼に浮かべる過ぎ去った日々は 色褪せた花を滴る露の間 流離う命の歩む小道は 水面に揺蕩う枯葉の行方よ 解けた裾から思い出が ハラホロヒレハレ零れて 流れる時の隙間に引き摺り落ちた侭 何時かは忘れられてしまうなら 言の葉を紡ぎ描くよ 例えばこの刹那を 憶えていられるのかな 真っ赤な夕陽が セピアに染まってく 真っ青な空が モノクロに染まってく 目の前を見ればほら 色めく時代其処に在って 轍をなぞっても無駄 仮初めの別時空世界 忽ち僅かな思い出が ハラホロヒレハレ 時の明かりが照らし開いた花 何時かは萎れ朽ちてしまうから 言の葉を紡ぎ描くが 描いた事でさえも 忘れてしまうのだから
15,エレクトリカルマーチ,"
SAKANAMON",藤森元生,藤森元生,陽が落ちれば浮かぶ灯火 身 委ねれば至る営み 手を扇げば基盤の香りが 刻 来れば幾重の極み 邪念の盛り 否定の理 異形の交わり 音の鳴る方へ 嗚呼 集る 猫も杓子も嬉々と笑うだろう 戯れた己も何れからかわれるだろう 嗚呼 捨て身の催し物で座布団は舞うのかな マーチを刻めば行末 願い届くだろう 願い届くやも 願い届くだろう 眼を閉じれば満ちる異世界 娑婆に出れば漏れなく場違い 未曾有の変態 嗚呼 爆ぜる常磐 恰も世界は皆の物 洒落たおべべも何れ引っ剥がされるだろう 嗚呼 死に物狂いの祭りで編んだ宴も酣 マーチを刻めば行末 また逢えるのだろう また逢えるのやも また逢えるのだろう 陽が昇れば主線の名残
16,エロス,"
SAKANAMON",藤森元生,藤森元生,僕は青二才 彼女がいない 自宅で一人 涙がポロリ 人類は理不尽で不公平な事ばかり 仲睦まじ気な男女 怨めしやこん畜生 世が織りなした選別は変態を苛むさ 嗚呼今夜も惨めに営む エバーシェイキングストーリー 一人のララバイ 萎えて儚い日々を変えたい お金を貯め探すんだ 僕の鍵で開く穴 性に従い伸びる欲望 空見上げて何思うかな 誰か僕を包む愛になってくれ 甘い未来シミュレーション 淡い期待イマジネーション やっぱなんか誰でもいいからあれこれそれしておくれ でも男でも良い訳じゃない 人類は残酷で解せない事ばかり 勝ち組は鼠ランド 負け組は健康ランド 中学生レベルの馬鹿ばかりが巡る頭脳で 生きとし生けるもの達へ捧ぐよ ワンモアタイムシェイキングストーリー 一人のララバイ 飽きて切ない日々を変えたい 命を賭け探すんだ 僕の太刀を仕舞う鞘 性に抗い縮む欲望 項垂れるゾンビみたいだな 誰か僕を挟む愛になってくれ エモい時代レボリューション エロい世界コングラチュレーション やっぱなんか誰でもいいからあれこれそれしておくれ でも二次元でええじゃないかだなんてあーだこーだ言ってるから 僕に彼女がいない 出来ない
17,丘シカ地下イカ坂,"
SAKANAMON",藤森元生,藤森元生,上れ上れ上れ上れ上れ上れ上れ上れ 上り坂上れ 下れ下れ下れ下れ下れ下れ下れ下れ 下り坂下れ シカ 坂 シカ 坂 つかつか 上ったら 丘の家に イカ 坂 イカ 坂 せかせか 下ったら 地下の家に 僕らの家は丘と地下 遊び場は坂の真ん中 ランドセル置いてイカなきゃ つかつか せかせか 急げ急げ急げ急げ急げ急げ 止まれ 信号はシっカり止まれ 急げ急げ急げソゲソゲソゲ ただいま おかえり 行ってきます 遊び場向かえ シカ 坂 シカ 坂 つかつか 下ったら イカのもとに イカ 坂 イカ 坂 せかせか 上ったら シカのもとに サカな釣り サカ上がり サッカー 楽シカったけどもうイカなきゃ 夕焼け小焼けまた明日 まあイっカ シカたない さよならは寂し坂 会えるのは楽し坂 丘 シカ 地下 イカ 坂
18,OTOTOTOTONOO,"
SAKANAMON",藤森元生,藤森元生,碌でも無い悩みなんて良いんだよ 有耶無耶は忘れちゃって良いんだよ 理屈じゃない これぞディープリラックス ユートピアライブ ハートビートリミックス 乱れる生活で疲れ気味 ズレてしまう心と身 打ち込んでしまおうよ 汚れた身包み ロッカー閉めてこっちおいでよ 労を労い 楽になって良いんだよ 打ち止めだ 笑っちゃえば良いんだよ 理屈にバイバイ これぞディープリラックス ユートピアライブ ハートビートリミックス 騒ぎ立ってる血を滾らして 内に篭ってる毒を流して 波打つビート 高鳴りヒート OTOTOTOTONOO 曝け出して一休みして 憂さを晴らして繰り返すんだ 何度でもヒットでジャストミート OTOTOTOTONOO 共に境地へ向かおうか OTOTOTOTONOO 悟り合って 頷き合って 仲良く遣って行く OTOTOTOTONOO 境なんて 失い去って 波に浸ろう OTOTOTOTONOO 曝け出して 憂さを晴らして 何度も向かって行く 共に境地へ向かおうか
19,乙女のKANJOU,"
SAKANAMON",藤森元生,藤森元生,シゴロ からのヒフミ ピン ニゾウ サンタ 何遍転がしても負けが込む時は止め処無く どっぷり嵌り腹積もりも暗礁に乗り上げる 万策何処へやら成す術無しどうにでも成れ 自棄っぱちに賽を振ればありゃりゃ行成のシゴロ シゴロ ヨツヤ ゴケ ロッポウ シゴロ 貴女の感情は 貴女の言動は 数多のどんでん返し チンチロリンみたいだ 貴女の勘定は 貴女の配当は 疎らで乱暴な チンチロリンみたいだ ピンゾロのアラシ ピンゾロ ピン ニゾウ サンタ ヨツヤ ゴケ ロッポウ からのシゴロ シゴロっぽいヒフミ 二百十六分の一の博打くわばら 貴女の感情は 貴女の反応は 真逆の寒暖差 チンチロリンみたいだ 貴女の勘定は 貴女の繁盛は 定かじゃ無い様だ チンチロリンみたいだ からから絡む ころころ転ぶ ご機嫌損ねてちゃ嫌 唯 五里霧中 だけども夢中 悩める貴女 出た目出鱈目乙女 どれが本音 どれが役目 ションベン
20,鬼,"
SAKANAMON",藤森元生,藤森元生,昔々 至る所に鬼が居ったとさ 事もあろうか 人間様が取って代わったとさ 鬼軍曹 鬼コーチ 鬼嫁 鬼怖い どうか金棒持たせないで 鬼は外福は内 悪い子居ねえか 赤とか青とかケミカル チリチリ頭に角一本 若しくは二本 鬼ヶ島瀬戸内海 化物将又神か もう言う事無いや おにぎり オニオンリング お肉大好き 鬼怖い え？鰐？ 鰐も結構怖い 鰐怖い でも意外と美味い 鰐美味い え？蟹？ 蟹は滅茶苦茶美味い 蟹美味い でも鋏が一寸怖い 蟹怖い 蟹怖い 鰐怖い 鬼怖い 蟹さん此方 腹の鳴る方へ 鰐さん其方 甘蕉生る方へ 鬼さん彼方 人気無い方へ
21,お祭りランドスケープ,"
SAKANAMON",藤森元生,藤森元生,おーいあんさん どうぞ安くしときますよ さぁさ寄ってらっしゃい見てらっしゃい ほれほれ 金払い 飯を喰らい見物 見せ場無い 締まりが無い演舞 果てし無い 当たりゃしないゲーム 変わり無い 昔みたい全部 今 やんちゃ坊主蹴ったガラス玉も 蛍飾って揺れる夏草も 空百花爛漫光る星屑と 合わせ鏡浮かぶ夏の風情 神社でからからと鈴の音を 奏で幕を切った祭り てげ和太鼓鳴っちょんな どんからからからからからかん てげ屋台儲かっちょんな わんさかさかさかさかさかさん 野良猫集まっちょるが(キャッツ) にゃんにゃらにゃらにゃらにゃらにゃらにゃん 若けぇの引っ付き合っちょるが(ヤング) ちゃんちゃらちゃらちゃらちゃらちゃらちゃん 良か良か良か 人の群れを去って町突外れの 酒屋で買った発泡酒を飲み干すと 餓鬼んちょの頃買った 手持ち花火に今火を灯す ほら 赤提灯照らす坂道を 通りすがったクラスのあの娘の 浴衣を纏った奥ゆかしさも 闇に色落とした花の権化 ぼんやりちらちらと残り火を 眺めたらあの夏の日 神社でからからと日々の音を重ね 幕降ろした祭り お休み
22,回答少年,"
SAKANAMON",藤森元生,藤森元生,間違ってる 間違ってるんだ 当然 抗ってる 抗ってるんだ 延々 有り余る言葉と掌 全て似付かわしくない物 無闇矢鱈に見繕っては違うと傾くのでしょうよ 諂ってる 戦っていないんだ 全然 怠ってる 何やってるんだ 永遠 唯 酔ってる 漂ってたいんだ 漠然と でも解ってる 間違ってるんだ 託けて逃亡する夢は 毛程も面白くないから 理屈の部屋に閉じ篭っては世間を裏切るでしょうよ 不貞腐れて 尚も 意思の疎通など無理と踏み 孤立無援生涯独り 疎まれて悪態を晒す馬鹿でも 笑えます様に 僕と共に翳りゆく時代 蹴散らす日々の亡骸も ゴミ屑じゃない 得てして間違いじゃないと正せるだろうか 当て所ない解答示す世界 誰も知らない近未来なら覆せるかも 嘸 愉快な期待と不安を希うよ
23,開放レシラソミー,"
SAKANAMON",藤森元生,藤森元生,世界共通 選び抜かれた12の音が 5つの音に制限される1つの曲で 役目を果たす 混ざって混ざって立ち回り 僕等揃ってレシラソミー 並べ並べ凸凹に 上手に嵌ったレシラソミー 至る所ちらりほらり 僕等揃ってレシラソミー 繋げ繋げ 次が有るんだ 誰が縛ったレシラソミー さあ 左手開き 大手を振るい 半ば投げやり 放たれる者 得体の知れぬ規定の下で 混ざって混ざって立ち回り 踊って踊ってお立ち台 僕等揃ってレシラソミー 並べ並べちぐはぐに 上手に嵌ったレシラソミー 至る所ちらりほらり 僕等揃ってレシラソミー 繋げ繋げ 次は無いんだ 誰が縛ったレシラソミー さあ
24,架空の色彩,"
SAKANAMON",藤森元生,藤森元生,捏造 宿る形許り 変姿態 着の身着の儘 とかく問わず語り 無垢に主の移行 未定調和こなす道理 白い昼の夢にぽつり 佇む場所 エデンの庭 虚ろなる無意識の未知 導く定め成すがまま描く ほら動き出す 無地の中 萌ゆる景色 夢遊の指が色とりどり 華やぐ世界で眼を瞑った何思い描いてみる その後といえば次の栞 捲ればまた俗の輩 諾諾具沢山はみ出る 秩序に溶け色が淀み弾け 概念に揺られグッドバイバイ 意識の中 映る景色 不毛な日々が思考縁取り 欺く世界で輪を潜った 何思い描いてホニャラララ 無地の中 萌ゆる景色 夢遊する未解明の記号を呼ぶ夢の様な不適合が誘うんだ 両手を降りグッドバイバイ
25,かくれんぼ,"
SAKANAMON",藤森元生,藤森元生,見つからない様に声を潜める 見つからない様に声を潜める 見つからない様に体縮める 見つからない様な気がせず飽きて 見つからない様にお家に帰る 潜める 見つけ出せる様に耳を澄ませる 潜める 澄ませる 見つけ出せる様に耳を澄ませる 見つけ出せる様にお目々を凝らす 見つけ出せる様な気がせず飽きて 見つからない様にお家に帰る かくれんぼ 家にかくれんぼ 誰もいないかくれんぼ
26,カタハマリズム,"
SAKANAMON",藤森元生,藤森元生,草臥れる日々 斜陽に凭れ 曲がる街路樹 憂いのミーム 思いの儘に戯れ姦しむ馬鹿も受理される 暖簾の先に瞬く火影 潜れば吠える とりあえずビール 無数に伸びる頂きに蒔いた稗を摘み貪る 粗方 奔騰に理解は黙って消える 然すれば模糊を土産に持ってお入りなさい 段々色鮮やか 闇雲イメージを彩り 焦燥感掻き鳴らすだけ 異なフレーズ響けこの儘 散漫なる言葉  覚醒しては挙動り 悖り 醒めないで無謀果たすまで 人知れずに規定砕け粉々 怒涛の果てに逸物も垂れ 失する記憶 鎖されたシュール 再来を待ち 脳味噌溶かしながら日々を吐き捨てる 荒げた煩悩に理性が燻ってしまう 掠れた時事を尻目に酔ってお帰りなさい 歓談糞賑やか 混ぜ込めば選り取り見取り 滅裂感打ち鳴らすだけ 奇なフレーズ響け夜な夜な 変幻する立場 迷走して秩序お座なり 醒めないで空虚満たすまで 別世界の窓開けごまごま 凌ぐ間に築いた地固まったとて雨降る 日捲れれば覇気も出すが脆い履物忘れないで 判断力浅はかになる 只こんな日々が続くだけ 攪乱する心の奥 何かで埋め合わせたいだけ 引き続きこの儘 段々色鮮やか 闇雲イメージを彩り 焦燥感掻き鳴らすだけ 異なフレーズ響けこの儘 散漫なる言葉 覚醒しては挙動り 悖り 醒めないで無謀果たすまで 止めないずっと繰り返せば いつかきっと報われてさよならって 事実無根纏って命を削る
27,かっぽじれーしょん feat.もっさ(ネクライトーキー),"
SAKANAMON",藤森元生,藤森元生,ねえねえねえ 話を聞いて？ え？何？良く聞こえないって ねえねえねえ しっかり聞いて？ え？何？もう一回言って？ ねえねえねえ お醤油取って？ え？何？何？ ドジョウ掬って？ ねえねえねえ 映画見に行こう え？何？何？ 平和にニート？ ねえねえねえ 何食べに行く？ え？何？何？南無阿弥陀仏？ ねえねえねえ え？何？何？ もういい加減にして！ 聞き取って 聞き取って 伝わらないないがしろのメッセージ 伝達神経回路がバグってる ディスコミュニケーション いらいら もう折檻 折檻 まぁまぁ こりゃ失敬 失敬 ねえねえねえ 落ち着こうって え？何て？おしるこしょっぺえ？ 「落ち着いて」！ え？餅つくの？ いや「餅つこう」じゃねえよ！ はいはいはい でもこの話「オチが付いた」 いやいや別に上手くない え？馬来ない？ もう話の流れで聞き間違いだって察しろ！ 聞き取って 聞き取って とっ散ら絡まり合う伝言ゲーム 問い詰めちゃえば一層波乱 会話ロングバケーション わざとじゃ無いよ ふざけて無いの？ ふざけて無いよ 私の所為かな？ そうかも知れない 絶対違うし！ そうかも知れない 耳鼻科に行って えー行きたくない 精神科にも そこまで言う？ じゃあ好きって言って え？何だって？ 好きって言うの！ スキップ踏むのね ラランラランラーン 何なの一体 ああもう意味分からん ラランラランラーン 聞き取って 聞き取れなくて 伝わらない蔑ろのメッセージ 耳かっぽじって聞いてよ馬鹿 聞き取って 聞き取って とっ散ら絡まり合う伝言ゲーム 問い詰めちゃえば一層波乱 会話がしたいのに 伝達神経回路がバグってる ディスコミュニケーション
28,カラー・オブ・ザ・ウィンド,"
SAKANAMON",Stephen Schwartz・日本語詞：湯川れい子,Alan Menken,なんにも知らないっていうけど なんにも見たことないっていうけれど なにもかもが分かるというの 知らないことばかりよ そうでしょう あなたが踏むこの大地を よく見てごらんなさい 岩も木もみんな生きて 心も名前もあるわ あなたが知らない世界 知ろうとしてないだけ 見知らぬ心の扉 開けてのぞいて欲しいの 蒼い月にほえる狼と 笑うヤマネコの歌 あなたにも歌えるかしら 風の絵の具は何色 風の絵の具は何色 森の小道かけぬけて 甘いイチゴはいかが 自然が与えてくれる 愛に身をまかせるの みんな友達いつでも 鳥もカワウソたちも 命は関わりをもつ 丸くて永遠のもの あぁ あの木の高さ もし切ればわからない 月としゃべる狼の声 あなたには聞こえない 山の声と歌を歌って 風の絵の具で絵を描く そして初めて答えがわかる 風の色は何色か
29,邯鄲の夢,"
SAKANAMON",藤森元生,藤森元生,七十万時間の約三分程を 得に成らぬ恥を掻き捨てた刹那だとしよう 欲が織り成すその場限りの景色には 当て所無い価値がある 波に乗り損ねた はい残念それまで 必死で沸かした微温湯の中で 故意に零した 最早これまで 所詮凡愚と笑い出すよ 綴る無けなしの言葉 未読の儘で 激しく投げかけた音が通り過ぎる 可笑しな君の日々の傍に それも何時しか記憶から消える迄 平凡たる者は雑魚に目もくれない 無情にも針は絡まない 僅かにつまされたならず者だけが 逝かないで逝かないでと泣き出すよ 君のゴミ箱に落ちた景色の中で 鳴り止む様々な音が虚無に帰る 性懲りも無く 唯 恥を描く それも何時しかこの世から消える迄 糞在り来たりな餌で蝿が集れば 僕の下らない言葉は腐れ落ちる 可笑しな君の日々の傍に どうせ何時しか記憶から消える迄 性懲りも無く 唯 恥を描く この世から消える迄
30,害虫,"
SAKANAMON",藤森元生,藤森元生,物陰からガサゴソ聞こえたら君の合図 極力無視したいから見える場所に居ないで 奇しくも目が合えば固まり戦いのゴング お互い出会わなければ良かったと悔やみ切れないね 暫く動かないでくれ 息の根止める 丸める古びた週刊誌 払えど当たらず煙に巻かれ生きてる 思えば子供の頃は出会ったって無頓着 噛まれた事も無いから上手く遣って来れたけど 何時から目覚めたのか 気分を害する感覚 関係縺れてしまったんだよ 煙買いに行こう その後君の家に帰ろう 根絶やしにする為 所定の位置に最終兵器 ボタンを一踏み 煙を撒いて打ち入るのさ 悶えるマイルームメイト達 何故だか泣けてくる 管を巻いて逃げ惑う さよなら 煙を撒かれ消えてく さよなら 煙を撒かれ消えて逝く
